Merge ID	DB_NoveV12	Ishihama2008_fin	Masuda2009_fin	PengTable_fin	OurStudy	# Studies	DB_NoveV12 Duplicates	Ishihama2008_fin Duplicates	Masuda2009_fin Duplicates	PengTable_fin Duplicates	OurStudy Duplicates	Subcellular Location(this study)	CAI	emPAI Value	Covert	Blattner	Corbin	P00350	
P0AGE6	1	1	1	1		4	1	1	1	1		A		4.62		0.53	0.61	
P0AGF2	1		1	1		3	1		1	1		A		0.87		0.8	0.4	
P0AGF6	1	1	1	1		4	1	1	2	1		B	0.38	1				
P0AGG0	1		1	1	1	4	1		1	1	1	A		0.58	2.42	0.93	1.29	P0AGG0
P0AGG2	1	1	1	1		4	1	1	1	1		A		1.37	1.06	0.51	0.45	
P0AGG4	1	1	1	1	1	5	1	1	1	1	1	A		0.67	1.52	1.28	0.8	P0AGG4
P0AGG8	1	1	1	1	1	5	1	1	2	1	1	A	0.42	1.37	3.59	2.33	1.01	P0AGG8
P0AGH3	1			1	1	3	1			1	1	B			0.61			P0AGH3
P0AGH5	1		1	1	1	4	1		1	1	1	B		1.51	1.59	0.93	0.53	P0AGH5
P0AGJ2	1			1		2	1			1		A			2.99	1.45	1.27	
P0AGJ5	1	1	1	1	1	5	1	1	2	1	1	A	0.46	1.87		1.71	1.11	P0AGJ5
P0AGJ7	1			1		2	1			1		A				1.22	0.46	
P0AGK8	1	1	1	1	1	5	1	1	1	1	1	A		4.34			6.04	P0AGK8
P0AGL2	1			1		2	1			1		A						
P0AGL5	1			1		2	1			1		A			1.76	1.96	0.87	
P0AGL7	1			1	1	3	1			1	1	A				1.44	2.38	P0AGL7
P0AGM0	1			1		2	1			1		B				0.51	0.44	
P0AGM5	1			1		2	1			1		B				1.73	1.18	
P0AGM7	1		1	1		3	1		1	1		B		1.15	5.74	5.01	2.31	
P0AGM9	1			1		2	1			1		B				1.73	0.85	
P0C037	1	1		1		3	1	1		1		A	0.37		7.66	4.21	3.83	
P0C054	1	1	1	1	1	5	1	1	2	1	1	A		3.22	3.12	2.11	0.81	P0C054
P0C058	1	1		1	1	4	1	1		1	1	A			0.85	0.84	0.22	P0C058
P0C066	1		1	1	1	4	1		1	1	1	I		0.62	2.62	2.15	1.5	P0C066
P0C093	1		1	1	1	4	1		2	1	1	A		1.61	3.11	3.47	2.78	P0C093
P0C0K3	1			1	1	3	1			1	1	A				1.95	2.53	P0C0K3
P0C0L2	1	1	1	1		4	1	1	1	1		A	0.33	0.78	9.54	1.15	7.36	
P0C0L7	1	1	1	1	1	5	1	1	2	1	1	B	0.34	0.52	6.07	3.13	2.53	P0C0L7
P0C0R7	1	1	1	1	1	5	1	1	1	1	1	A_trl		0.43	7.51	6.89	5.88	P0C0R7
P0C0U4	1			1	1	3	1			1	1	A						P0C0U4
P0C8K0	1			1		2	1			1		A						
P0C960	1		1	1	1	4	1		1	1	1	I		4.34	3.97	1.42	1.42	P0C960
P0CB39	1	1	1	1	1	5	1	1	2	1	1	B	0.4	0.53		3.38	1.18	P0CB39
P10121	1	1	1	1	1	5	1	1	2	1	1	F1	0.44	6.02	6.22	4.14	3.73	P10121
P10346	1	1	1	1	1	5	1	1	2	1	1	F1	0.46	3.92	7.97	4.38	4.09	P10346
P10378	1	1		1		3	1	1		1		F1			1.48		0.9	
P10408	1	1	1	1	1	5	1	1	2	1	1	F1	0.53	5.17	4.57	2.19	1.98	P10408
P10423	1			1		2	1			1		F2			1.2	0.61		
P10441	1		1	1	1	4	1		2	1	1	F1		0.45	2.69	1.23	1.19	P10441
P10442	1			1	1	3	1			1	1	A			3.86	1.74	1.62	P10442
P10443	1	1	1	1	1	5	1	1	1	1	1	A	0.38	0.17	9.2	5.35	3.77	P10443
P10905	1			1		2	1			1		B			1.3	1.18	0.59	
P10906	1			1	1	3	1			1	1	B			1.02	0.66	0.69	P10906
P10907	1			1	1	3	1			1	1	F1			1.38		0.96	P10907
P11071	1			1		2	1			1		A			2.74		1.33	
P11289	1			1	1	3	1			1	1	I				0.58	0.3	P11289
P11290	1			1	1	3	1			1	1	A				0.46		P11290
P11349	1	1	1	1	1	5	1	1	2	1	1	F1	0.55	1.41			0.37	P11349
P11350	1		1	1	1	4	1		1	1	1	B		0.93				P11350
P11446	1			1	1	3	1			1	1	A			8.67	3.96	3.29	P11446
P11447	1			1	1	3	1			1	1	A			5.78	2.03	1.22	P11447
P11454	1	1		1		3	1	1		1		F1						
P11458	1	1		1		3	1	1		1		A			7.3	3.12	2.95	
P11663	1			1		2	1			1		A				1.86	0.98	
P11875	1	1	1	1	1	5	1	1	2	1	1	A		5	2.47	0.86	0.86	P11875
P11880	1	1	1	1	1	5	1	1	2	1	1	A	0.4	0.33	2.53	1.23	0.87	P11880
P12008	1	1	1	1	1	5	1	1	1	1	1	B		0.33	5.97	2.81	3.11	P12008
P12281	1	1	1	1	1	5	1	1	2	1	1	A	0.37	5.81	2.47		0.96	P12281
P12282	1			1		2	1			1		A						
P12295	1		1	1		3	1		1	1		A		0.64	2.65	2.26	1.28	
P12758	1	1	1	1	1	5	1	1	2	1	1	A		6.02	3.38	1.48	1.91	P12758
P12994	1			1		2	1			1		A				1.09	2.05	
P12995	1			1		2	1			1		A				1.33	1.82	
P12996	1	1		1		3	1	1		1		B	0.34		7.22	2.83	4.06	
P12999	1			1		2	1			1		A			1.96	0.99	1.59	
P13000	1	1		1		3	1	1		1		A			2.16	1.34	1.63	
P13001	1		1	1	1	4	1		1	1	1	A		0.36	1.7	0.84	0.43	P13001
P13009	1	1	1	1	1	5	1	1	1	1	1	A	0.42	0.09	2.97	2.28	1.69	P13009
P13016	1			1	1	3	1			1	1	A			1.2	0.9	0.92	P13016
P13024	1	1	1	1	1	5	1	1	1	1	1	A		4.27	1.34		0.66	P13024
P13029	1	1	1	1	1	5	1	1	2	1	1	A	0.51	10	3.91	2.12	2.56	P13029
P13033	1		1	1		3	1		1	1		F1		0.83	0.85	1.75	4.04	
P13039	1			1		2	1			1		A			1.17	0.6	0.41	
P13518	1		1	1	1	4	1		1	1	1	B		0.18		0.61	0.22	P13518
P14081	1		1	1	1	4	1		1	1	1	A		0.68	1.1	0.89	0.65	P14081
P14294	1		1	1	1	4	1		1	1	1	A		0.11	1.41			P14294
P14376	1		1	1	1	4	1		2	1	1	B		0.35	1.25	0.91	0.62	P14376
P14407	1		1	1		3	1		1	1		A		0.13				
P15034	1	1	1	1	1	5	1	1	2	1	1	A	0.42	7.19	4.88	1.22	3.15	P15034
P15038	1	1	1	1	1	5	1	1	1	1	1	A	0.3	0.09	2.8	0.96	0.95	P15038
P15042	1	1	1	1	1	5	1	1	2	1	1	A		0.28	2.86		1.15	P15042
P15067	1			1		2	1			1		A			6.24	2.57	3.75	
P15254	1	1	1	1	1	5	1	1	2	1	1	A		0.79	4.29	1.46	1.26	P15254
P15288	1	1	1	1	1	5	1	1	2	1	1	A	0.52	21.91	4.55	2.33	1.87	P15288
P15639	1	1	1	1	1	5	1	1	1	1	1	A		7	8.62	2.78	3.95	P15639
P15640	1	1	1	1		4	1	1	1	1		A	0.49	0.78	4.46	2.62	1.31	
P15723	1			1		2	1			1		A			0.87			
P15770	1	1	1	1	1	5	1	1	2	1	1	A		1.03	2.83	1.09	0.6	P15770
P15877	1	1	1	1	1	5	1	1	1	1	1	B	0.41	13.38	2.52	1.08	0.51	P15877
P15977	1	1	1	1	1	5	1	1	1	1	1	A	0.33	0.78	2.06	1.17	1.1	P15977
P15993	1		1	1	1	4	1		1	1	1	B		1.68	8.87	3.97	2.79	P15993
P16095	1	1	1	1	1	5	1	1	2	1	1	B	0.44	2.55				P16095
P16384	1			1	1	3	1			1	1	A			18.61	28.89	26.51	P16384
P16430	1			1		2	1			1		B						
P16431	1		1	1		3	1		1	1		B		0.13				
P16432	1			1		2	1			1		A						
P16433	1			1		2	1			1		A						
P16456	1	1	1	1	1	5	1	1	2	1	1	A		11.74	5.01	1.86	3.04	P16456
P16525	1			1	1	3	1			1	1	A			0.84		0.42	P16525
P16528	1	1		1	1	4	1	1		1	1	A	0.29		1.28	0.9	0.39	P16528
P16659	1	1	1	1	1	5	1	1	2	1	1	A		17.96	6.77	4.08	1.7	P16659
P16676	1			1	1	3	1			1	1	F1			5.37	2.14	2.58	P16676
P16677	1			1		2	1			1		F1						
P16678	1			1		2	1			1		F1						
P16679	1			1		2	1			1		F1						
P16682	1			1		2	1			1		G				1.29		
P16684	1			1	1	3	1			1	1	A						P16684
P16685	1			1		2	1			1		A						
P16686	1			1		2	1			1		A						
P16687	1			1		2	1			1		A						
P16689	1			1		2	1			1		A						
P16691	1			1		2	1			1		A			1.79	0.63	0.8	
P16700	1			1	1	3	1			1	1	G			10.67	5.09	4.07	P16700
P16703	1			1		2	1			1		A			5.02	4.9	2.15	
P17109	1	1	1	1		4	1	1	1	1		A	0.32	0.19	1.31	0.89	0.43	
P17115	1		1	1	1	4	1		2	1	1	A		1.64				P17115
P17334	1			1		2	1			1		B			0.26			
P17410	1			1		2	1			1		A			0.49			
P17411	1			1		2	1			1		A			1.02		0.38	
P17443	1	1	1	1	1	5	1	1	2	1	1	F1		0.26	2.83	2.32	1.31	P17443
P17802	1			1		2	1			1		A			2.8	3.1	1.53	
P17854	1			1	1	3	1			1	1	A			10.86	8.23	5.46	P17854
P17888	1			1	1	3	1			1	1	A			0.71			P17888
P17952	1	1	1	1	1	5	1	1	2	1	1	A		0.69	1.93		0.8	P17952
P17993	1	1	1	1	1	5	1	1	2	1	1	A		2.16	6.24	4.63	2.86	P17993
P18196	1	1		1	1	4	1	1		1	1	A			11.43	5.57	8.29	P18196
P18200	1			1		2	1			1		B			1.69	1.05	0.65	
P18335	1			1	1	3	1			1	1	A			7.77	4.17	2.45	P18335
P18390	1	1	1	1		4	1	1	1	1		G	0.36	0.93		2.07	0.87	
P18392	1		1	1		3	1		1	1		B		0.93	0.98	0.68	1.04	
P18776	1			1		2	1			1		F2					0.18	
P18843	1	1	1	1	1	5	1	1	1	1	1	A		4.08	6.81	3.05	3.65	P18843
P18956	1			1		2	1			1		G			2.03	1.05	0.93	
P19318	1			1		2	1			1		F1			0.65	0.39	0.34	
P19319	1			1	1	3	1			1	1	F1						P19319
P19323	1		1	1		3	1		1	1		A		0.12	1.05	0.73	0.37	
P19624	1			1	1	3	1			1	1	A			3.47	1.65	1.92	P19624
P19931	1			1		2	1			1		A						
P19932	1			1		2	1			1		A						
P20083	1	1	1	1	1	5	1	1	2	1	1	A	0.42	0.87	1.31	1.38	0.51	P20083
P21151	1		1	1	1	4	1		2	1	1	A		1	0.89		0.95	P21151
P21156	1			1		2	1			1		A			15.26	12.46	11.29	
P21165	1	1	1	1	1	5	1	1	2	1	1	A	0.49	5.19	6.42	2.13	3.11	P21165
P21169	1	1		1		3	1	1		1		A			1.52	0.95	0.47	
P21170	1	1	1	1	1	5	1	1	2	1	1	A		6.94	3.55	2.21	1.84	P21170
P21177	1		1	1	1	4	1		2	1	1	A		0.19	0.95		1.11	P21177
P21179	1		1	1	1	4	1		1	1	1	A		0.53	5.43		3.48	P21179
P21338	1	1		1	1	4	1	1		1	1	G			2.72	1.52	0.72	P21338
P21345	1		1	1	1	4	1		1	1	1	B		0.52	1.04	1.03	0.28	P21345
P21369	1			1		2	1			1		A				1.52	1.24	
P21499	1	1	1	1	1	5	1	1	2	1	1	A		1.09	2.73	1.84	1.4	P21499
P21503	1			1		2	1			1		B				0.98	0.46	
P21517	1			1		2	1			1		A			1.25	0.81	0.4	
P21599	1	1	1	1	1	5	1	1	2	1	1	A		13.07	3.99	1.88	2.22	P21599
P21645	1	1	1	1		4	1	1	1	1		A		1	13.22	7.53	5.79	
P21693	1			1		2	1			1		A_trl			1.38	0.67		
P21866	1			1	1	3	1			1	1	A			1.81	1.17	0.8	P21866
P21888	1	1	1	1	1	5	1	1	2	1	1	A		7	2.84	1.32	0.93	P21888
P21889	1	1	1	1	1	5	1	1	2	1	1	F1		9	8.9	5.89	4.37	P21889
P21893	1		1	1	1	4	1		2	1	1	B		0.23	1.04	0.82	0.49	P21893
P22106	1	1	1	1	1	5	1	1	1	1	1	A	0.47	0.41	1.94	1.3	0.92	P22106
P22256	1	1	1	1	1	5	1	1	1	1	1	A	0.39	1.68	2.89		2.3	P22256
P22259	1	1	1	1	1	5	1	1	2	1	1	A	0.55	49.12	2.48	2.06	9.71	P22259
P22333	1	1	1	1	1	5	1	1	2	1	1	A		4.27	1.73	0.85	1.08	P22333
P22523	1	1	1	1	1	5	1	1	2	1	1	A		0.82	2.11	1.05	1.19	P22523
P22524	1		1	1	1	4	1		1	1	1	A		1.68	5.17	2.83	3.6	P22524
P22525	1			1	1	3	1			1	1	B				1.42	1.12	P22525
P22634	1		1	1	1	4	1		2	1	1	A		0.58	2.41	0.66	0.69	P22634
P22731	1			1		2	1			1		F1			11.08	8.77	5.84	
P22787	1			1		2	1			1		A						
P22939	1		1	1	1	4	1		2	1	1	A		2.16	5.39	2.46	3.48	P22939
P23003	1	1	1	1		4	1	1	2	1		A		1.23	2.87	1.63	0.74	
P23256	1			1		2	1			1		B			0.6	0.3	0.29	
P23331	1	1	1	1		4	1	1	1	1		A		0.39	1.7	1.28	0.53	
P23367	1			1	1	3	1			1	1	A			1.6	0.75	0.75	P23367
P23522	1		1	1		3	1		1	1		A		0.47				
P23524	1			1		2	1			1		B				1.01	0.36	
P23538	1		1	1	1	4	1		2	1	1	A		8.52	4.33	2.41	3.57	P23538
P23721	1	1	1	1	1	5	1	1	1	1	1	A		3.81	14.31	8.79	7.28	P23721
P23830	1	1	1	1	1	5	1	1	2	1	1	F1	0.35	2.16	5.04	3.89	2.12	P23830
P23836	1	1	1	1	1	5	1	1	2	1	1	A	0.3	2.46	8.41	2.68	8.36	P23836
P23837	1		1	1	1	4	1		1	1	1	B		1	1.92	1.01	1.43	P23837
P23839	1	1	1	1	1	5	1	1	2	1	1	A	0.44	3.96		2.4	1.35	P23839
P23843	1	1	1	1	1	5	1	1	1	1	1	G	0.41	11.12	11.45	30.3	8.85	P23843
P23845	1			1	1	3	1			1	1	A			13.72	5.47	6.29	P23845
P23847	1	1	1	1	1	5	1	1	1	1	1	G	0.52	0.58	10.42	8.66	16.32	P23847
P23862	1			1	1	3	1			1	1	A			3.26	1.77	1.07	P23862
P23865	1	1	1	1	1	5	1	1	2	1	1	F2	0.39	2.16	3.83	2.57	1.7	P23865
P23871	1			1	1	3	1			1	1	A			1.55	0.77		P23871
P23872	1			1		2	1			1		A			0.22			
P23878	1			1	1	3	1			1	1	F1						P23878
P23882	1	1	1	1	1	5	1	1	1	1	1	A		3.64	4.38	2.65	1.76	P23882
P23886	1		1	1	1	4	1		2	1	1	B		0.32	2.79		0.83	P23886
P23893	1	1	1	1	1	5	1	1	2	1	1	A		14.85	2.7	1.21	1.59	P23893
P23894	1	1	1	1	1	5	1	1	2	1	1	B		2.51	4.26	2.06	3.76	P23894
P23898	1		1	1		3	1		1	1		I		1.31	2.35	1.21	1.02	
P23908	1		1	1	1	4	1		1	1	1	A		0.36	7.41	3.6	3.36	P23908
P23909	1	1	1	1	1	5	1	1	2	1	1	B		0.45	1.13	1.44	0.47	P23909
P23917	1	1	1	1		4	1	1	1	1		B		0.58	2.11	1.11	1.44	
P23930	1	1	1	1	1	5	1	1	2	1	1	B		0.26	1.65	0.92	0.54	P23930
P24171	1	1	1	1	1	5	1	1	2	1	1	A	0.3	2.05	2.91	1.37	1.39	P24171
P24173	1		1	1	1	4	1		1	1	1	A		0.27	4.55	1.72	1.05	P24173
P24174	1			1		2	1			1		A						
P24175	1			1	1	3	1			1	1	A			1.68	1.74	0.71	P24175
P24177	1		1	1	1	4	1		1	1	1	B		0.12				P24177
P24178	1	1		1		3	1	1		1		A	0.37			1.25	1.3	
P24182	1	1	1	1	1	5	1	1	4	1	1	A		12.46	6.48	4.7	3.37	P24182
P24186	1	1	1	1	1	5	1	1	1	1	1	A		5.58	6.58	2.85	3.29	P24186
P24188	1		1	1	1	4	1		1	1	1	A		0.23		3.12	1.95	P24188
P24192	1		1	1	1	4	1		1	1	1	A		0.31	1.58	0.81	0.84	P24192
P24193	1			1	1	3	1			1	1	A			1.33		0.56	P24193
P24197	1			1		2	1			1		A				0.47		
P24205	1	1	1	1	1	5	1	1	2	1	1	B		0.33	3.04	1.15	0.95	P24205
P24228	1		1	1	1	4	1		1	1	1	F2		0	0.74	0.8		P24228
P24230	1			1	1	3	1			2	1	A			0.67	0.95	0.45	P24230
P24232	1		1	1	1	4	1		1	1	1	A		1.98	1.19	0.87	0.61	P24232
P24238	1					1	1					A						
P24252	1			1		2	1			1		A			1.56		0.85	
P24554	1		1	1	1	4	1		2	1	1	A		0.19	3.2	1.78	1.16	P24554
P24555	1			1		2	1			1		A			0.81	0.35	0.32	
P25437	1	1	1	1	1	5	1	1	1	1	1	A	0.49	1.58	4.71	2.71	2.64	P25437
P25519	1	1	1	1	1	5	1	1	2	1	1	A	0.34	0.98	12.95	6.55	7.26	P25519
P25522	1		1	1	1	4	1		2	1	1	F1		1.81	1.8	1.43	1.85	P25522
P25527	1			1		2	1			1		B			0.73		0.49	
P25531	1					1	1					A						
P25534	1		1	1	1	4	1		1	1	1	F1		0.33	2.02	0.8	1.01	P25534
P25535	1		1	1	1	4	1		1	1	1	B		1.82	1.88	1.11	0.66	P25535
P25536	1			1		2	1			1		A				2.98	1.8	
P25539	1		1	1	1	4	1		1	1	1	A		0.21	4.42	1.54	1.98	P25539
P25550	1			1		2	1			1		A			0.2	0.33		
P25665	1	1		1	1	4	1	1		1	1	A			20.82	11.52	15.25	P25665
P25714	1	1	1	1	1	5	1	1	2	1	1	B		3.83		2.36	1.24	P25714
P25718	1			1		2	1			1		G			0.48	0.65		
P25728	1			1		2	1			1		A					0.2	
P25737	1		1	1	1	4	1		1	1	1	B		4.99	5.72	3.94	1.41	P25737
P25738	1	1		1		3	1	1		1		A	0.32		20.43	4.37	24.48	
P25743	1			1		2	1			1		B						
P25745	1	1	1	1		4	1	1	1	1		A		1.78		2.77	2.92	
P25746	1		1	1	1	4	1		2	1	1	F1		1.15		2.63	3.93	P25746
P25748	1			1		2	1			1		A			0.58	0.43	0.39	
P25772	1			1		2	1			1		A						
P25888	1	1	1	1	1	5	1	1	1	1	1	A	0.46	0.27	1.64	0.87		P25888
P25889	1			1		2	1			1		A					0.28	
P26365	1		1	1	1	4	1		1	1	1	G		0.21	2.83	1.1	0.97	P26365
P26458	1			1		2	1			1		B			0.51		0.24	
P26459	1			1		2	1			1		B			1.24	0.65	0.39	
P26616	1	1	1	1	1	5	1	1	2	1	1	A	0.4	14.62	5.39	1.75	2.26	P26616
P26647	1		1	1	1	4	1		2	1	1	F1		1.03	2.24	1.45	1.11	P26647
P26648	1	1	1	1	1	5	1	1	1	1	1	G	0.31	0.25	1.51	0.74	0.32	P26648
P27238	1			1		2	1			1		A				0.47	0.37	
P27245	1		1	1		3	1		1	1		A		0.58	1.68	1.02	0.69	
P27249	1		1	1	1	4	1		2	1	1	A		0.26	3.31	1.48	1.22	P27249
P27278	1		1	1	1	4	1		1	1	1	F1		0.27	3.34	1.4	1.14	P27278
P27294	1			1	1	3	1			1	1	A			2.21	1.6	0.76	P27294
P27296	1			1		2	1			1		A			0.87	0.83	0.29	
P27297	1			1		2	1			1		G			2.26	2.07	10.13	
P27298	1	1	1	1	1	5	1	1	2	1	1	A	0.48	3.56	1.45	0.8	0.79	P27298
P27302	1	1	1	1	1	5	1	1	2	1	1	A	0.68	20	4.15	3.77	2.38	P27302
P27305	1		1	1		3	1		1	1		A		0.29	0.78	0.58	0.51	
P27306	1	1	1	1	1	5	1	1	2	1	1	A		13.25	3.08	1.54	3.14	P27306
P27431	1			1	1	3	1			1	1	A				1.75	1.06	P27431
P27550	1	1	1	1	1	5	1	1	2	1	1	A		0.93	1.99	0.93	10.1	P27550
P27828	1	1	1	1	1	5	1	1	1	1	1	A		0.82	2.18		0.9	P27828
P27829	1	1	1	1		4	1	1	2	1		H		0.41	3.66	1.58	1.27	
P27830	1		1	1		3	1		1	1		A		0.25	2.71	1.19	0.99	
P27833	1		1	1	1	4	1		2	1	1	A		0.78	0.94	0.98	0.39	P27833
P27836	1		1	1	1	4	1		1	1	1	A		2.87	0.71	0.95	0.3	P27836
P27838	1	1		1		3	1	1		1		A			3.78	2.35	1.94	
P27844	1			1		2	1			1		B			0.91			
P27848	1	1	1	1	1	5	1	1	2	1	1	A		1.58				P27848
P27862	1			1	1	3	1			1	1	A				1.34	1.02	P27862
P27896	1		1	1	1	4	1		1	1	1	B		0.17				P27896
P28224	1		1	1	1	4	1		1	1	1	I		4.18				P28224
P28248	1	1	1	1	1	5	1	1	2	1	1	A		1.78			1.31	P28248
P28249	1		1	1	1	4	1		1	1	1	B		3.33	1.66	0.96	0.76	P28249
P28305	1			1	1	3	1			1	1	A			0.92	0.61	0.53	P28305
P28306	1		1	1	1	4	1		1	1	1	B		1.37		0.64	0.35	P28306
P28634	1			1		2	1			1		A			1.94	1.43	0.64	
P28635	1	1	1	1	1	5	1	1	1	1	1	E		14	12.84	17.06	20.25	P28635
P28638	1			1		2	1			1		A						
P28696	1			1		2	1			1		G						
P28861	1	1		1	1	4	1	1		1	1	A			3.21	1.77	1.04	P28861
P28903	1		1	1	1	4	1		2	1	1	A		0.85	0.98		0.45	P28903
P28904	1	1	1	1	1	5	1	1	2	1	1	A	0.32	16.43			0.53	P28904
P28905	1			1		2	1			1		A			4.8	1.84	2.96	
P29012	1		1	1		3	1		2	1		A		0.55			0.62	
P29013	1			1	1	3	1			1	1	A				0.19	0.81	P29013
P29018	1		1	1	1	4	1		2	1	1	B		0.28	1.45	0.69	0.47	P29018
P29208	1		1	1	1	4	1		1	1	1	A		0.31	4.12	2.1	1.95	P29208
P29217	1	1	1	1	1	5	1	1	1	1	1	B	0.32	1.15		2.13	1.98	P29217
P29680	1	1	1	1	1	5	1	1	1	1	1	A		0.47	3.67	1.68	1.43	P29680
P29744	1			1		2	1			1		F4				7.49		
P29745	1	1	1	1	1	5	1	1	1	1	1	A		0.58	1.77	0.82	0.72	P29745
P30011	1		1	1	1	4	1		1	1	1	A		0.44	1.85	0.85	0.34	P30011
P30014	1			1		2	1			1		A			2.77	1.23	1.06	
P30128	1			1	1	3	1			1	1	A						P30128
P30136	1	1		1		3	1	1		1		B			9.65	2.36	7.28	
P30137	1	1		1	1	4	1	1		1	1	A			7.02	2.08	5.08	P30137
P30138	1	1		1		3	1	1		1		B	0.27		3.93		2.95	
P30139	1	1		1		3	1	1		1		A			7.14	3.96	5.16	
P30140	1			1		2	1			1		A			5.88	2.54	4.73	
P30143	1			1		2	1			1		B			0.5	0.3	0.43	
P30177	1	1		1	1	4	1	1		1	1	A	0.34			1.42	1.19	P30177
P30178	1	1	1	1	1	5	1	1	1	1	1	A		0.39		4.19	3.54	P30178
P30745	1		1	1	1	4	1		1	1	1	A		0.21	5.26		1.94	P30745
P30749	1		1	1		3	1		1	1		A		0.78	3.47	1.21	1.41	
P30750	1		1	1	1	4	1		1	1	1	F1		0.62	6.19	4.17	2.45	P30750
P30843	1			1	1	3	1			1	1	A			1.27	1.64	0.74	P30843
P30844	1		1	1	1	4	1		1	1	1	B		0.73	1.32	1.83	0.34	P30844
P30845	1			1	1	3	1			1	1	B				1.3	0.34	P30845
P30847	1		1	1	1	4	1		1	1	1	B		1	1.49			P30847
P30850	1	1	1	1	1	5	1	1	2	1	1	A		5.38	8.03	4.48	4.78	P30850
P30859	1	1	1	1	1	5	1	1	1	1	1	G	0.54	0.33	7.86	3.34	5.51	P30859
P30863	1		1	1		3	1		1	1		A		1.05	1.24	0.6	0.7	
P30864	1			1	1	3	1			1	1	B			0.78	0.45	0.38	P30864
P30866	1			1		2	1			1		A			0.51	0.43	0.16	
P30870	1	1		1	1	4	1	1		1	1	A			5.27	1.62	1.8	P30870
P30871	1		1	1	1	4	1		2	1	1	A		1.42		1.38	2.31	P30871
P30958	1	1	1	1	1	5	1	1	2	1	1	A	0.36	0.58	3.52	1.46	1.37	P30958
P31069	1		1	1	1	4	1		1	1	1	B		1	1.98	0.91	0.86	P31069
P31119	1		1	1	1	4	1		1	1	1	B		1.74	1.65	1.1	0.9	P31119
P31120	1	1	1	1	1	5	1	1	2	1	1	A		9	4.94	2.53	2.63	P31120
P31125	1			1		2	1			1		B				1.83	1.01	
P31129	1			1		2	1			2		A					0.22	
P31133	1	1		1		3	1	1		1		G	0.37		6.54	3.16	3.47	
P31134	1			1		2	1			1		F1			1.54		0.66	
P31142	1	1	1	1	1	5	1	1	2	1	1	A		4.41	3.52	0.92	2.56	P31142
P31433	1		1	1	1	4	1		1	1	1	B		1.51		0.58	0.82	P31433
P31435	1			1		2	1			1		B						
P31440	1			1		2	1			1		B						
P31443	1			1		2	1			1		A						
P31455	1			1		2	1			1		A					0.27	
P31462	1			1		2	1			1		B						
P31466	1			1		2	1			1		B				3.32	1.05	
P31474	1			1		2	1			1		B				0.24		
P31475	1	1	1	1	1	5	1	1	2	1	1	A	0.27	2.16		1.29	0.51	P31475
P31545	1			1	1	3	1			1	1	G				0.88	0.47	P31545
P31551	1			1		2	1			1		A				2.06	0.59	
P31552	1			1		2	1			1		A			0.7		0.36	
P31553	1			1		2	1			1		B						
P31554	1	1	1	1	1	5	1	1	2	1	1	H		2.86	6.85	3.12	3.41	P31554
P31658	1	1	1	1		4	1	1	1	1		A		1		1.09	4.23	
P31663	1	1	1	1	1	5	1	1	1	1	1	A		3.47	3.67	2.03	2.47	P31663
P31666	1			1		2	1			1		G			0.23			
P31677	1		1	1	1	4	1		1	1	1	A		0.19	2.21		0.95	P31677
P31678	1			1	1	3	1			1	1	A			5.45	0.99	5.01	P31678
P31679	1			1		2	1			1		B				0.39	0.17	
P31802	1		1	1	1	4	1		1	1	1	A		2.51	2.59	1.94	1.09	P31802
P31808	1		1	1	1	4	1		1	1	1	A		0.58		1.73	1.28	P31808
P31979	1	1	1	1	1	5	1	1	2	1	1	F1	0.48	4.38	11.05	6.32	10.74	P31979
P32055	1		1	1		3	1		1	1		A		0.36				
P32056	1			1		2	1			1		A			0.68	0.78		
P32057	1			1		2	1			1		B			0.89	0.92		
P32099	1	1		1	1	4	1	1		1	1	A			1.04	0.57	0.42	P32099
P32108	1			1		2	1			1		B						
P32125	1			1		2	1			1		B			1.24	0.92		
P32129	1			1		2	1			1		B				0.29	0.19	
P32131	1		1	1	1	4	1		2	1	1	A		0.71	1.61	1.03	0.5	P32131
P32132	1	1	1	1	1	5	1	1	2	1	1	A		12		7.07	3.62	P32132
P32156	1			1		2	1			1		A						
P32157	1	1		1		3	1	1		1		A	0.26			0.82	0.52	
P32160	1			1	1	3	1			1	1	G				0.98	0.44	P32160
P32162	1			1		2	1			1		A				0.83	0.99	
P32166	1			1	1	3	1			1	1	B			1.6	1.02	0.58	P32166
P32169	1			1		2	1			1		A				0.59	0.22	
P32170	1			1		2	1			1		A						
P32171	1			1		2	1			1		A			0.45	0.53	0.22	
P32173	1			1	1	3	1			1	1	A			1.35	0.57	0.67	P32173
P32177	1	1		1		3	1	1		1		A			1.14			
P32662	1		1	1		3	1		1	1		A		1.51	7.75	2.84	4.88	
P32664	1		1	1	1	4	1		1	1	1	A		0.33		1.49	1.66	P32664
P32669	1			1		2	1			1		A						
P32670	1			1		2	1			1		F1					0.24	
P32674	1			1		2	1			1		A						
P32675	1			1		2	1			1		A			0.64	0.83	0.28	
P32676	1			1		2	1			1		F1						
P32677	1			1		2	1			1		A				0.64	0.22	
P32680	1	1	1	1		4	1	1	2	1		A	0.34	3.33		2.08	0.92	
P32681	1		1	1	1	4	1		1	1	1	I		0.47		0.5	0.48	P32681
P32684	1		1	1	1	4	1		1	1	1	A_trl		0.26		0.85	0.58	P32684
P32687	1			1		2	1			1		I						
