Entry Name	Total #Tryptic Peptides	# Detectable Tryptic Peptides	Detectable(%)	mean m/z	mean gravy	mean mass
P25746	18	12		811.158217395834	0.285479334498657	1694.79469666667
P26365	23	9		871.651797222222	0.213698870767902	1895.00104888889
P26458	13	4		1093.70619805556	0.595625	2165.3720275
P26459	14	5		1179.68112690476	0.664676434676435	3025.148516
P26647	22	10		840.067285119048	0.613457048214943	1993.531098
P26648	18	11		807.176979102564	-0.119723171565277	1664.11611363636
P27278	24	13		806.154180958333	-0.0454769658446129	1681.05215692308
P27297	32	11		723.024274305556	-0.284601757100013	1441.62539363636
P27829	18	12		773.311517	0.203427144682659	1748.87928166667
P27844	11	6		842.018371785714	0.486702533577534	2261.035655
P27896	18	10		958.052361960784	0.0497374458874457	2212.854324
P28224	10	7		759.733517962963	-0.238102730602731	1575.22640428571
P28249	21	12		718.768379166667	-0.255137533137193	1538.79771333333
P28306	29	11		574.9174525	-0.128049349640259	1166.62253272727
P28635	23	11		871.777481282051	0.151960694104657	1827.22306545455
P28696	13	7		812.897618833333	-0.154936938878115	1695.97304142857
P29018	24	10		699.034711180556	0.2709400339083	1514.300661
P29217	24	13		789.836521190476	-0.0242341183720495	1537.37005230769
P30136	27	11		669.386962627451	-0.267850571731799	1403.98641909091
P30138	19	9		812.853712666667	-0.326497545664212	1856.85243
P30143	15	7		997.000605208333	0.449123369154425	2051.79375571429
P30750	20	11		865.1124040625	0.184001341795459	1852.04412818182
P30844	20	11		836.605362777778	0.184653704880977	1972.22366909091
P30845	16	5		874.970572777778	0.783104684788895	1807.791496
P30847	24	13		732.272207953704	-0.0823968079974946	1504.85258769231
P30859	23	12		840.401996282051	-0.294990455146705	1717.43354416667
P30864	24	14		731.015953472222	-0.215036373401035	1521.84890285714
P31069	13	10		1083.44605820513	0.987332881145666	2509.737914
P31119	25	12		743.991130294118	0.323132336073513	1654.69589916667
P31125	8	4		941.852514722222	1.33802083333333	2667.7100525
P31133	21	11		924.265177564102	-0.0378621619925969	1878.83813909091
P31134	25	10		751.637192083333	-0.00750688527159121	1929.358253
P31433	22	12		848.058504039216	-0.0716600684943077	1767.3996175
P31435	17	6		982.721846428571	-0.126587602212602	2198.73666333333
P31440	11	8		1039.10790666667	0.460442708333333	2126.84387125
P31462	16	8		1088.65596378788	0.803884629442195	2392.39575125
P31466	10	5		964.216047291667	0.667178270812047	2466.710182
P31474	12	6		1182.20335444444	0.766122900088417	2577.01570166667
P31545	23	10		963.886927722222	-0.249046610186672	1923.657929
P31553	10	3		972.068345416666	1.04550406020994	2613.72933333333
P31554	19	10		894.111601217949	-0.57513786359839	2179.458135
P31666	23	12		859.694732555555	-0.0904812362142926	1749.05639
P31679	17	8		1122.33461625	0.463535479236188	2244.6692325
P31979	26	12		704.143787916667	-0.27808458354511	1477.73450333333
P32108	7	5		874.128859055556	-0.00881469704999127	2421.453258
P32125	16	9		730.522835606061	0.100732939899607	1703.87555444444
P32129	24	10		806.172067708334	0.672105311355311	1946.032771
P32160	20	12		758.175421153846	-0.238110398860399	1568.87113083333
P32166	13	3		529.604876666667	-0.905345117845118	1117.23206
P32670	15	10		964.680697990741	0.00355933841834845	2268.830257
P32676	11	6		796.254194047619	0.258374375517918	1589.798825
P32681	22	10		966.475330145833	-0.49843350522027	2032.396116
P32687	18	9		822.972777121212	-0.519847683181016	1625.58488555556
P32689	21	10		961.476355454545	-0.586924792567799	2033.58155
P32700	4	2		841.70955	1.22638888888889	1683.4191
P32712	19	5		982.725730476191	-0.058114478114478	2019.411632
P32714	15	9		852.083570705128	-0.0551367589525484	2502.92157555556
P32715	15	9		890.624016111111	0.69430175196257	2009.40843333333
P33024	14	8		951.189530333333	1.12632155919341	2017.612065
P33136	28	16		654.846240701754	-0.166551084332334	1331.91056875
P33219	13	7		681.852430208333	-0.352124817538352	1419.12356428571
P33225	21	11		813.609353676471	-0.189175597130143	1806.62263454545
P33226	23	12		745.562107380952	-0.600587549705197	1641.44552666667
P33232	20	10		919.44932878125	0.147150777828409	1940.350539
P33358	21	12		844.555460416667	-0.188613940765893	1799.592415
P33360	22	12		863.121295268519	-0.132293794570969	1781.15678
P33362	20	13		756.344383095238	-0.269347864773846	1489.07581384615
P33363	25	13		771.671138645833	-0.0421026936921508	1578.77056846154
P33554	14	8		763.074828703704	-0.444763993316625	1478.72055125
P33590	20	14		698.87668622549	-0.399110905045779	1662.62111
P33591	19	7		862.604077142857	0.500651734377962	2112.99302571429
P33593	17	13		789.430052631579	0.242098234160024	1714.56937
P33594	27	9		732.526968522222	0.00688272783861015	1681.65297777778
P33599	22	14		754.455815833333	-0.299895908921782	1639.22669785714
P33602	19	7		1004.53543180556	-0.564277439557221	2799.82107857143
P33607	10	3		1319.30815125	1.19157635258617	2787.80163
P33650	18	11		838.481418589744	0.185952549007332	2019.12364909091
P33915	19	9		971.099167424242	-0.15604616800269	1958.98669222222
P33916	21	11		787.21561127451	0.150911588411588	1919.73147
P33927	11	8		1142.23528592593	0.707967376373626	2456.93023625
P33934	16	5		1115.35480277778	0.705676767676768	2521.135804
P33937	28	10		788.53849439394	-0.0237825673417779	1789.140135
P33940	21	12		848.155582948718	-0.228705738705739	1809.126915
P34749	20	10		978.267212111111	-0.111022874127976	2029.460423
P36548	30	11		662.343107611111	0.10975530708151	1365.07934909091
P36647	9	6		1166.71265547619	0.293955849219007	2392.179025
P36672	15	6		731.771823166667	0.0530092592592593	1488.302335
P36837	12	8		1118.955408	0.65553877179047	2718.542605
P36879	25	11		697.948255	0.0683627904603136	1402.72486636364
P36881	14	11		694.870957976191	-0.142546897546898	1376.57712454545
P36929	23	13		804.627655392157	0.0186197014816924	1697.33106384615
P37028	20	13		817.2745425	-0.144341593549738	1683.72453461538
P37146	22	11		853.289166410256	-0.263864415635515	1858.19787636364
P37177	26	7		832.007213333333	0.452072927072927	1582.81711714286
P37180	10	5		1172.3477937963	0.659421309872923	3046.79034
P37194	12	8		888.70763375	-0.188523779461279	1870.71727375
P37313	24	12		802.040233055556	-0.442534164210029	1713.94058
P37339	24	12		796.946724625	-0.0380436896981015	1647.54075833333
P37340	16	5		990.80889	0.408373684210526	2595.730406
P37387	24	9		910.395240166667	0.030929083388589	1866.93815222222
P37619	13	8		1079.67594416667	0.822248767436267	2829.72246875
P37624	22	11		852.084611111111	0.279066374801669	1742.79675909091
P37631	18	12		865.556209464286	0.16773613961114	1824.32906916667
P37636	18	12		873.781579102564	-0.184860584233156	1777.57242916667
P37637	9	5		981.594148	-0.0250250484809309	1963.188296
P37641	20	12		779.51047997619	0.00143385005517354	1785.07428416667
P37642	20	10		890.89925448718	-0.291199792960663	2149.934119
P37648	20	9		962.846033194445	-0.213589485049112	2264.14131888889
P37649	19	12		814.824293823529	0.406662657266105	1878.68785916667
P37651	24	14		774.846135	-0.172741557734205	1549.69227
P37652	15	8		916.341770227273	-0.0556238755117431	1935.5990325
P37660	14	10		1106.29208291667	0.739856460397779	2395.546524
P37661	20	8		930.651813703704	0.955009757399463	1972.5776675
P37690	29	14		712.804992401961	-0.470484693877551	1387.63447428571
P37691	19	10		753.44390727193	-0.123539551842183	1881.645934
P37758	12	5		912.044429166667	0.0295846153846154	1967.605622
P37767	24	12		817.884290777778	0.128227493197655	1634.66658416667
P37908	24	10		917.176219333333	0.523701224701225	1963.852632
P38054	17	11		891.989419545455	-0.0386684922821287	1783.97883909091
P38055	20	9		980.233666666667	0.39437881449285	1960.46733333333
P38135	17	10		955.059601369048	0.227297410192147	2151.805541
P38506	20	11		813.964734074074	0.096624840337759	1907.03543363636
P38683	19	14		811.98730912037	0.0642124938553509	1702.43918214286
P39165	18	11		980.158718111111	-0.59608802680573	2098.35360454545
P39176	17	10		967.659104861111	-0.0664445226396126	2161.193106
P39187	20	7		779.380473958333	0.106627970028591	1539.22245
P39276	12	5		1205.81237702381	0.611560846560847	3794.345374
P39285	24	12		862.174954230769	-0.850501639753398	1732.86374916667
P39301	11	6		1110.09706495238	0.264705683205683	3169.41285333333
P39314	15	6		1350.18580357143	1.04323026212139	3065.11078833333
P39321	17	14		839.416208703704	0.0496901961124008	1685.67126285714
P39325	25	10		859.351075972222	0.255858836261777	1744.285609
P39342	21	13		817.054121111111	0.220170786463537	1627.3815
P39405	18	14		810.107422394737	-0.287056659027247	1809.98157714286
P39453	19	15		809.470195	-0.32991602674018	1618.94039
P39836	12	5		1068.83051509259	0.719090909090909	2420.895912
P40710	20	11		891.164604711111	-0.224235071148947	1868.15436
P40719	22	12		842.13840515625	-0.22240260531379	1862.42961166667
P40874	20	15		744.137492795454	-0.163829193899782	1553.894618
P41052	18	10		973.250594305555	-0.22993561679231	2186.076817
P42588	23	13		662.508231111111	-0.0410471956399559	1564.93391153846
P42590	11	2		1031.26643	0.347628458498024	2062.53286
P42591	18	10		898.475824285714	-0.491253154253154	1999.426127
P42592	23	11		811.2929046875	-0.721225949332901	1805.96446
P42598	27	12		709.628286715686	0.110187384782973	1539.69655833333
P42601	12	8		936.557319318182	0.602478632478632	2157.749345
P42603	16	6		1103.92893194444	0.808388660339849	2668.876485
P42604	19	12		876.818867105263	-0.283495338995813	1813.2961225
P42616	19	5		611.800846	-0.602141131815045	1223.601692
P42640	17	8		970.255371	1.09738099551415	1971.5688325
P42911	18	7		888.049102083333	-0.0254985711962457	2013.01643571429
P43337	14	9		752.808137916667	0.112257575757576	1560.59502777778
P43341	20	10		832.902132781574	0.142072871572872	2041.126206
P43531	13	9		881.050280166667	0.181246696984683	1885.40186222222
P43667	9	5		1019.66278861111	0.799723039215686	2015.89403
P43671	24	10		856.989025384615	-0.200729936729937	1889.161592
P43674	20	11		911.354162440476	0.0394664399927558	1909.37365636364
P45395	18	10		771.027627604167	0.288600236646383	2063.024387
P45463	21	17		709.103395144928	-0.170902194211018	1463.97573117647
P45468	15	8		963.518027222222	0.46529947123777	2220.4047225
P45537	16	11		816.382931875	0.312168477898143	1718.53685272727
P45565	23	9		763.151596388889	0.0804964891076001	1721.42484555556
P45751	11	7		976.521975530303	-0.102672731262593	2103.60373
P45753	24	14		655.984731491228	-0.132697381983096	1384.41827071429
P45767	17	10		1014.33620638889	0.712317464595809	2057.21039
P45768	18	9		854.120603782051	0.643227991144658	2014.51428
P45769	21	13		816.602595972222	-0.256837466203982	1644.12372384615
P45800	14	8		976.37925575	-0.38558739252123	2596.4252025
P46022	23	13		779.258628541667	0.0692370129870129	1604.28258307692
P46118	21	11		818.051652395833	0.0857810490944462	1733.77384818182
P46126	8	5		967.152986481481	-0.0770987179487179	2234.84654
P46130	11	6		1074.18146666667	-0.211181732580038	2972.78179
P46136	11	3		1361.8339175	1.30744379276637	3728.36131
P46139	19	8		884.221340555556	-0.104240557456283	1917.863565
P46142	28	9		715.681538333333	-0.357599434409779	1431.36307666667
P46478	3	1		1211.28168	1.04193548387097	3633.84504
P46482	24	11		885.508886410256	0.0180664703222862	1783.28326727273
P46889	10	4		901.825983333334	-1.00828502415459	1904.8268
P50456	22	14		721.966948412699	0.11292872332346	1603.54646428571
P50466	22	8		858.72154	0.0417079868231183	2392.56681625
P52005	24	12		845.023983894737	-0.242552092563057	1701.71372
P52107	9	5		719.289854444444	-0.307130434782609	1390.126228
P52599	24	12		534.814213333333	-0.431912578162578	1069.62842666667
P52636	19	9		1036.26468722222	0.629545030133265	2268.65007111111
P60061	10	4		1026.79470625	0.550104166666667	2053.5894125
P60560	20	9		952.468254807692	0.0476365486365487	2272.43652111111
P60752	19	10		885.135006944444	0.299253824606766	1778.611218
P60778	13	1		1404.715165	1.552	2809.43033
P60782	15	6		821.620986388889	0.27128036437247	1874.47343166667
P60785	22	8		760.232014	-0.188769841269841	1542.4955325
P60869	16	9		910.618993666667	0.281499278231759	1895.01361777778
P60932	12	9		998.67022022549	0.7340982770937	2504.97455222222
P60955	12	11		1076.99905833333	0.388247269865997	2336.38512818182
P61316	17	12		789.757062	-0.477506531723637	1668.30603333333
P61320	24	16		657.0099465625	-0.830135798637637	1314.019893125
P61889	18	10		927.59023439394	0.543950292397661	1953.25184
P62395	15	6		928.559153409091	-0.185004276637341	2387.21655833333
P62517	27	7		682.769291666667	-0.844579061289587	1441.98592
P63183	12	7		990.384298796296	0.886490444670896	2056.95085428571
P63340	13	7		767.061064166667	0.313035612741337	1841.52948285714
P63386	19	10		896.391482916667	0.416160597572362	2044.327215
P63389	20	12		741.858276296296	0.0848027648443249	1561.96583833333
P63883	26	13		733.0335346875	-0.171811564503872	1511.54730076923
P64426	21	12		858.6745540625	-0.0681282110132729	1765.31860583333
P64439	10	5		1010.98714796296	1.0479652173913	2499.894882
P64481	16	8		907.302628525641	0.539243919457735	2326.33574125
P64515	10	6		949.226231875	0.645753968253968	2257.30496833333
P64548	13	7		813.868510833333	0.621572871572871	1566.69147714286
P64550	12	4		815.40265625	0.247371031746032	1969.7080625
P64590	12	3		1039.04827666667	0.565428571428572	2078.09655333333
P64604	15	11		780.927759027778	0.0182351026224544	1612.82772090909
P64606	15	9		766.586013181818	0.703011560060105	1649.53243
P65298	11	4		793.9080725	0.0802710333145116	1587.816145
P66948	15	9		959.537188397436	-0.259863380347251	1987.09762444444
P67153	11	7		1174.83092715	1.19155793086465	3132.98107285714
P67244	14	4		881.9561425	1.16838768115942	1923.3045675
P67444	8	6		1248.21121291667	1.13686202686203	3578.71958833333
P67553	22	10		895.269836736111	-0.525073722754007	1773.739689
P67601	15	6		1019.097345	0.453165380371263	2315.57047333333
P67662	21	13		839.491756666667	0.0724896364319441	1670.60660461538
P68183	15	9		1094.4878325	0.683167927731547	2305.21843666667
P68187	23	11		816.765666519608	0.154753226829488	1768.26019545455
P68644	20	11		754.408988653846	0.192392153301244	1536.96384181818
P69054	9	4		727.356825	0.38094040247678	1745.65638
P69380	13	8		815.515090069444	-0.117290226548877	1699.9698325
P69423	7	4		1124.03963733333	0.925501336898396	2778.0113325
P69425	15	10		791.125162435897	-0.405539724980901	1545.879781
P69451	23	13		807.144649019608	0.0608334162067194	1643.83561615385
P69490	16	8		788.370553703704	-0.373584934540098	1652.447375
P69739	16	9		958.75216	0.051872311799848	2016.77000666667
P69783	16	8		885.074763939394	0.121655517614569	1825.9413625
P69786	11	5		936.459035416667	0.367162464222434	1969.609724
P69791	12	8		680.002045555555	-0.0869742716165414	1495.86558625
P69801	6	3		1041.30419819444	0.616666666666667	3010.90168666667
P69805	18	12		817.260042380952	-0.0912404354904355	1807.16684083333
P69829	15	6		637.04817125	0.0634875541125541	1395.74354333333
P69853	13	9		825.618091538462	-0.104512366323961	1718.41718444444
P69874	24	11		814.763966555556	-0.271798996458087	1703.40762272727
P69902	22	9		978.458399653846	-0.0802413040844413	2123.26255444444
P69924	21	14		845.448654605263	-0.202087787404608	1680.75465
P69931	23	12		644.611295952381	-0.186233751569117	1467.57276333333
P75728	14	9		951.479946794872	0.154472492375158	2342.61569222222
P75733	21	7		850.583977083333	-0.506327803432586	2154.40950857143
P75734	12	7		693.191781875	-0.397636724386724	1444.27932714286
P75742	13	5		1184.39966321429	0.630635854341737	2719.791118
P75780	20	10		730.6029375	-0.348323875307699	1461.205875
P75785	19	5		814.437147222222	-0.187633882246785	1788.6937
P75796	20	13		822.905558095238	-0.0574720578566733	1710.77552692308
P75797	24	11		884.285770384615	-0.135461134824771	1823.81101363636
P75799	17	7		813.0093045	0.117736715898481	1925.54898285714
P75801	21	11		916.064875833333	0.278472671222072	1965.44122272727
P75804	21	9		929.380414166667	-0.160078563411897	1948.42556888889
P75806	11	7		1085.78132821642	0.813429671966538	2944.10846714286
P75820	21	13		766.401989625	-0.26705284007094	1696.70899384615
P75822	21	11		821.589813754386	0.119110835110835	1953.09422272727
P75828	27	12		772.479544473684	-0.345128683068177	1699.41222083333
P75829	24	13		773.229529583334	-0.0878537813962916	1618.57230769231
P75830	22	11		745.993975138889	-0.144610601816484	1446.31018272727
P75839	24	11		730.132769761905	0.176354713866676	1529.13408
P75853	20	9		938.644150333333	0.0552631935965268	2112.86012333333
P75870	15	7		1083.065379375	0.283026921079044	2575.31635857143
P75916	10	4		1098.63338458333	0.989356275843671	2618.665675
P75920	18	9		959.509743430555	0.27419394200402	2185.35688111111
P75946	9	6		860.158894166667	-0.174052499787794	2121.06535
P75948	23	11		844.470322539682	-0.373025585525586	1926.24287636364
P75954	21	11		862.118140777778	0.113676509836384	1848.87078181818
P75957	22	8		966.685834404762	-0.000295524192582955	2121.8211275
P76001	12	2		938.4405125	-0.710846560846561	1876.881025
P76010	21	12		735.648023235294	-0.144681605159546	1519.27972083333
P76027	20	13		771.201807647059	0.143386496446697	1728.33178307692
P76135	21	12		823.672091127451	-0.0238870409274821	1790.882885
P76169	7	4		1287.19401266667	1.254625	2684.68224
P76176	17	7		1045.5143965	-0.191502880535027	2869.53398285714
P76182	11	3		576.5437175	-0.253787878787879	1254.64757333333
P76193	20	8		1005.05741791667	-0.0287772082190587	2349.23650625
P76198	10	4		880.975049583333	1.18989112594376	2103.1267225
P76206	18	9		1036.09661969697	-0.297376253339661	2323.19833888889
P76208	14	4		895.744625833333	0.535833333333333	2132.9272025
P76214	19	11		758.749726730769	0.00133838383838377	1549.02413636364
P76221	16	6		845.686889285714	0.603443223443223	1642.52180166667
P76222	18	11		739.320971130952	0.225651436798496	1551.15935727273
P76236	14	10		929.887901458333	0.621147846406467	2037.193177
P76249	15	8		700.499225625	0.635985081728616	1400.99845125
P76261	19	6		1042.73220425926	0.480584563260002	2285.20153166667
P76264	10	8		842.445681166667	0.38715100931677	1700.13931125
P76269	13	6		988.6218425	0.770950701345438	1977.243685
P76272	22	10		928.516758333333	-0.110418213852424	1930.360846
P76278	13	6		1095.01422774242	0.954102621742276	2688.43782
P76339	22	13		801.133539444444	0.0371042812759454	1682.73437615385
P76341	12	5		978.894530648148	-0.431994596420128	2499.074218
P76343	20	7		1103.28353135714	0.823466971849063	2537.27328857143
P76344	21	10		837.734821021164	-0.565494255260244	1946.813468
P76346	14	7		1122.73344018519	0.271484355715013	3301.36254285714
P76350	11	6		1102.90920802083	0.327805884383164	2594.64161
P76373	23	14		778.6768078125	-0.0123203747055196	1557.71466642857
P76389	15	6		666.768380833333	0.205645743145743	1333.53676166667
P76393	18	11		885.852420758333	0.113114782504317	2088.12440727273
P76397	23	11		830.5981425	0.0244810089627695	1696.51745272727
P76398	12	7		921.606007592593	0.271435507536348	1909.00678142857
P76421	26	10		838.471823944445	-0.0622837030835383	1859.826064
P76445	17	10		965.772416666667	0.984752747252747	2257.917908
P76446	20	11		948.003752948718	0.304321742230833	1898.42765363636
P76462	16	7		1090.61368166667	-0.277753034003034	2947.70692428571
P76463	19	13		856.782499901961	-0.121726209993473	1807.37137615385
P76466	18	10		862.544654294872	-0.370778152026501	1959.05666
P76473	17	8		1049.9901125	0.795770697167756	2203.92787125
P76502	9	4		688.995366944444	0.560732142857143	1321.154855
P76506	17	13		874.916066875	-0.340159679952519	1889.99276307692
P76518	18	12		900.546314768518	-0.135967261904762	1915.935405
P76537	19	7		805.277765625	-0.414689330277566	1661.50788428571
P76552	10	3		803.904233333333	0.809090909090909	1607.80846666667
P76559	22	14		751.868307888889	-0.108410788557847	1539.06446214286
P76576	21	10		766.749765833333	-0.22404200864495	1575.872908
P76577	26	14		684.166407395833	-0.0558532340675198	1432.16624071429
P76578	25	12		653.082714230769	-0.155198112073112	1306.7350975
P76586	20	10		959.308546363636	-0.196082183834472	2172.972192
P76630	13	4		931.341705	0.281872009569378	1862.68341
P77173	13	5		1108.19971093056	-0.373684174360188	4370.970706
P77202	23	14		703.926139351852	-0.337322122322122	1498.89084785714
P77214	9	4		931.872100875	-0.0128707184628237	2433.9786925
P77223	11	10		960.636155277778	0.268688842920979	2015.267023
P77239	24	11		841.831859090909	-0.051739667885913	1683.66371818182
P77265	21	10		720.2110635	0.000308022308022254	1576.530668
P77269	22	12		784.769241666667	0.17598509183455	1569.53848333333
P77279	21	14		786.409012352941	-0.285198848770277	1606.74122428571
P77280	19	12		822.480930175439	0.30953476257864	1769.87834166667
P77285	16	9		748.320895128205	-0.225981219073324	1833.46824666667
P77304	14	9		1059.90830333333	0.375131505270628	2472.46745666667
P77328	10	7		1182.539795625	0.888489843489843	2593.21125857143
P77338	21	12		838.932178690476	-0.331287290441508	1716.77427416667
P77360	18	12		848.336230555556	0.0618672942661913	1856.2336375
P77444	17	12		897.549061575758	0.099479492658822	1913.12829416667
P77473	16	7		1038.96046991667	-0.0789175813871051	3151.71087
P77499	22	14		732.636873377193	-0.289565310641176	1573.2777
P77509	21	11		820.517537051282	0.247288404641379	1719.96346636364
P77510	26	14		696.634761222222	-0.0588092066663496	1425.01092428571
P77522	21	11		790.150448630952	-0.334869760518428	1642.61270181818
P77538	18	10		964.649587416667	0.129408735930113	2230.022875
P77539	21	10		899.492058214286	0.236563692886061	1925.318011
P77579	13	7		901.134942916667	0.754982790770267	1875.83935714286
P77689	19	10		880.786049833333	0.233456495796086	2090.64928
P77726	18	9		827.776154583333	-0.115737509728738	1753.99714
P77737	16	13		878.287794958334	-0.245588369129873	1925.47665
P77756	21	11		759.0437815	-0.115004085961024	1783.41874818182
P77757	21	12		707.679473555556	-1.04975329784153	1551.857765
P77774	22	10		878.96297224359	-0.0671670274170274	1910.875608
P77804	14	8		1066.58247534432	-0.153650087218636	2850.16722625
P78067	22	12		844.501727261905	-0.630763888888889	1813.82364333333
Q46755	17	8		785.895189375	-0.138535830999066	1571.79037875
Q46808	17	11		836.768122314815	0.238396700340043	1836.20087454545
Q46821	13	8		931.772321212121	-0.102054394801105	2224.44505
Q46824	26	12		809.491378333333	-0.210782719602379	1775.17274666667
Q46845	21	12		778.718008842593	-0.39563647001147	1613.36592916667
Q46858	22	12		752.291487892157	-0.151107520780845	1738.66544666667
Q46916	9	6		804.162898333333	-0.591119528619529	1808.89862166667
Q46927	18	13		832.763052824074	-0.113401607726507	1767.92350538462
Q47142	18	10		906.763650595238	0.0625622059100318	1814.103171
Q47146	22	13		678.266586960784	-0.133969774820454	1422.99421461538
Q47151	21	9		715.115199217949	-0.474975765381467	1603.54797777778
Q47622	21	12		714.682147222222	-0.11045736845365	1507.8384725
Q47702	25	12		714.234450641026	-0.291592972439747	1464.6377725
Q47710	22	12		640.553194607843	-0.116793931830697	1407.26226833333
A5A616	2	1		1287.7413	1.31071428571429	3090.57912
A5A619	6	3		726.84614125	0.394047619047619	1622.52849666667
A5A628	9	4		912.217084333334	-0.356691919191919	1812.1319675
A5A630	5	1		401.21327	0.328571428571429	802.42654
C1P5Z9	5	1		931.02144	1.95	1862.04288
C1P614	4	2		932.99197	1.01111111111111	1865.98394
O32528	9	5		881.552921	0.00978353998387955	1763.105842
P00634	20	16		712.925018	-0.262350917382678	1432.5961125
P00909	23	13		774.3375828125	-0.230727092895301	1580.00356076923
P02919	30	11		752.298482820513	-0.21997766321929	1527.37324727273
P02921	14	7		866.886062407407	0.502586302586303	1829.94728571429
P02929	21	9		656.020889583333	-0.619069476275359	1317.01334111111
P03004	20	12		845.815034285714	-0.159636975343497	1806.4789475
P03819	14	8		1069.06334583333	0.976691997071029	2163.04452625
P03825	13	7		760.53826125	0.0672802197802197	1440.88046857143
P03841	15	5		602.520978	-0.240974358974359	1205.041956
P03960	18	5		752.978961	-0.0747380952380953	1505.957922
P04846	20	9		968.786823119048	-0.0106069601753746	2154.08820777778
P05704	23	16		750.227972938597	-0.249624066905317	1493.139661875
P05706	9	7		801.623234722222	0.040508658008658	1812.04561142857
P05825	22	9		814.532980833334	-0.533233043759359	2062.89025222222
P06609	13	5		999.478735	0.592216736328805	2249.353922
P06959	16	10		901.7026635	0.23661395113601	1803.405327
P07024	19	10		907.809760244444	-0.152494453259159	2107.942819
P07117	15	5		960.485225555556	0.456008771929824	2008.6253
P08194	15	9		768.443634318182	0.135962401795735	2027.67436666667
P08369	18	11		943.436776333333	-0.101116068001799	1936.98951909091
P08372	10	6		826.413425833333	-0.524871145776318	1652.82685166667
P08555	15	6		1047.95864141667	0.95644483390173	2741.15927666667
P08722	14	5		1031.89048714286	0.312383808095952	2485.687542
P09127	20	13		760.355082307692	-0.154900369356891	1520.71016461538
P09323	11	7		1094.92441453704	0.86570776856087	2593.23721857143
P09551	23	12		804.640606666667	0.0441103411981895	1624.22057333333
P09835	13	7		1276.43658925	0.956272147317746	3483.88920428572
P0A698	27	11		780.396154277778	0.157156454656455	1546.70043909091
P0A6A8	5	3		588.968033333333	-0.0596560846560847	1177.93606666667
P0A6E6	10	5		1013.01494506944	-0.370332374135513	2462.009154
P0A6M2	12	7		949.670019444444	0.455634920634921	2052.74901428571
P0A6S5	10	6		782.859119523809	-0.785925925925926	1637.80592
P0A6U3	25	10		888.991809615384	0.206987061597406	1838.815041
P0A6W3	14	8		695.60568537037	0.452483141858142	1453.63426125
P0A710	15	7		1029.537709375	0.66438097616669	2070.40978714286
P0A712	11	6		951.826047142857	0.978142306288858	2186.12748166667
P0A742	14	6		816.109553055555	0.648178811928812	1848.830705
P0A7A2	17	13		756.705219814815	-0.365330162547357	1658.58516461538
P0A7A7	31	12		714.979014444444	0.0443086620169952	1404.30931833333
P0A7C8	10	8		860.902279166667	0.74366707607808	1878.78655125
P0A7G6	22	12		794.347673571428	0.160881534043299	1650.16048166667
P0A830	13	6		1084.86042928571	1.04524426172292	2661.74706833333
P0A843	9	5		551.191416	0.342363636363636	1102.382832
P0A8D9	15	5		785.708746666667	-0.15032380952381	1529.78358
P0A8G6	14	10		892.445974166667	-0.132571058726521	1919.744354
P0A8H3	8	3		1082.61706166667	0.365908464295561	3562.25550666667
P0A8K1	22	9		802.730283809524	0.0953092278092278	1698.98355777778
P0A8K8	18	8		1016.82191537037	0.638204528807343	2125.76510875
P0A8Q0	11	5		775.380578055556	0.182339572192513	1898.013278
P0A8Q3	7	4		656.547447	0.258273915626857	1298.6784125
P0A903	18	13		789.170532604167	-0.404683881649826	1759.34181692308
P0A905	9	6		1017.32363916667	0.181766862170088	2299.50608833333
P0A910	17	11		957.414913333333	-0.205154629342918	2003.88692545455
P0A915	13	9		1018.84244202381	-0.058788093104285	2425.61936333333
P0A9A6	17	11		819.277304666667	0.280899560321	1777.00084181818
P0A9M8	22	14		729.605005462963	-0.204881743515284	1578.16849214286
P0A9T8	19	11		843.133387631579	-0.068691182554819	1850.22106909091
P0AA57	10	3		998.229984928572	-0.0335389610389611	3243.99476666667
P0AA60	12	6		954.302037380952	0.686031746031746	1860.49824833333
P0AA67	10	4		1037.14498666667	1.27527976190476	3083.2435425
P0AA70	12	5		1194.561539	1.42649402628435	2943.636494
P0AA76	16	9		833.877471527778	0.220552451663563	1884.17151222222
P0AA78	17	6		866.022925833333	0.743796296296296	1732.04585166667
P0AA80	15	8		650.551418703704	0.140079365079365	1333.68122125
P0AA86	16	7		794.296437166667	-0.243127705627706	1936.58088714286
P0AAA5	5	2		888.1737975	-0.398641304347826	1776.347595
P0AAA7	13	9		907.469792575757	0.831311404644738	1923.96116333333
P0AAA9	11	6		899.790099259259	-0.357992281840966	2102.13531333333
P0AAD4	10	2		913.538050625	1.50994397759104	3234.319635
P0AAE2	13	4		899.614975	0.762407200642495	1955.7340075
P0AAF1	9	3		1162.59317833333	0.764857142857143	2325.18635666667
P0AAG0	20	10		747.335908166666	0.161136273209549	1681.872193
P0AAG8	25	15		676.240685526316	-0.017035175608705	1418.23480666667
P0AAI1	21	11		823.921906470588	0.238109897542588	1833.33628727273
P0AAI3	26	9		792.508439444444	0.0107650579872802	1585.01687888889
P0AAJ3	23	13		658.042685096491	-0.169002297747237	1347.84854615385
P0AAR5	13	5		755.81197	0.835454545454545	1511.62394
P0AAR8	13	7		715.290776574074	-0.495767377463806	1323.37553142857
P0AAS3	10	3		972.074621333334	-0.466666666666667	1912.29767666667
