Entry Name	Total #Tryptic Peptides	# Detectable Tryptic Peptides	Detectable(%)	mean m/z	mean gravy	mean mass
P0ACC1	14	12		920.034309305556	-0.263932457786116	2048.02898916667
P0ACC3	8	5		1063.901771	-0.216333333333333	2127.803542
P0ACC7	20	12		710.737471186275	-0.304679232804233	1439.90053
P0ACD4	14	7		733.662556458333	-0.299154180545158	1552.02155
P0ACE7	9	6		784.019411083333	-0.263552515023103	1983.33365833333
P0ACF0	14	4		669.4830625	0.548992673992674	1338.966125
P0ACF8	19	7		658.886062857143	-0.566988963417535	1317.77212571429
P0ACH1	8	5		727.268765208333	-0.573675213675214	1588.768718
P0ACH5	17	8		675.371455454545	-0.858156496281496	1401.79775
P0ACH8	17	12		920.312380929824	-0.279596604485717	2071.08817666667
P0ACI0	19	10		834.063965364583	-0.294566137566138	1794.705004
P0ACI3	23	10		920.763087677778	-0.137696428571429	2093.44376
P0ACI6	16	10		694.33179974359	0.0994520202020201	1456.9509
P0ACJ8	23	13		679.116468561404	-0.0764379702423181	1433.10912538462
P0ACK2	21	12		801.103995388889	-0.194618205868206	1704.655315
P0ACK5	21	8		800.893280916667	0.0549142395072627	1778.0193175
P0ACK8	26	10		863.036280611111	-0.153414989311764	1928.860328
P0ACL0	21	12		829.697372096491	-0.0976456787679699	1722.96239166667
P0ACL2	24	13		735.942803148148	-0.543912523017382	1526.21235230769
P0ACL7	25	11		775.10027462963	0.073148190705094	1735.40019727273
P0ACL9	22	10		823.100053696078	-0.056915035161749	2051.238131
P0ACM5	24	13		746.821249509804	-0.412272415869701	1646.05001769231
P0ACN7	23	12		798.55578046875	0.0914950504227621	1693.17730916667
P0ACP5	24	12		868.655909666667	0.144111665732215	1748.71097916667
P0ACQ4	19	12		834.389817309524	0.156644320806473	1923.94770416667
P0ACQ7	20	11		783.909680769231	0.243328212191849	1624.57387636364
P0ACR2	23	13		784.373481157407	-0.0534604967681891	1572.31502153846
P0ACR4	19	9		880.442425757576	0.312552813802814	1967.68867777778
P0ACS2	21	7		645.777397777778	0.0797108843537415	1290.66081714286
P0ACS5	19	8		687.7365605	-0.664346606458675	1357.01396125
P0ACT2	20	11		713.334413222222	-0.157931260658533	1497.83904909091
P0ACT6	20	11		751.218295196078	-0.0686203527112618	1629.61489363636
P0ACU2	22	12		749.298090238095	0.219795606440343	1579.48587416667
P0ACY1	20	8		791.453968148148	0.374695659732424	1629.20138
P0ACZ8	23	10		842.864192916667	0.00974635328439677	1913.57321
P0AD05	17	9		957.850927083333	-0.352104577211001	2323.77334777778
P0AD37	14	7		689.580265185185	-0.374069512862616	1347.27330285714
P0AD53	14	7		623.270176666667	-0.376639610389611	1332.08698285714
P0AD57	14	7		867.29730865	0.144261492475778	2045.29222
P0AD61	24	12		590.419226166667	-0.0643604638825227	1246.78869083333
P0ADD7	21	11		804.759446979167	-0.0130318524378732	1732.58539181818
P0ADE6	17	12		567.649273461538	-0.243892798234904	1159.42873916667
P0ADE8	21	11		753.07785827381	-0.192431183221697	1496.64364818182
P0ADF6	21	8		1105.07894642857	-0.0734887566137566	2433.41505875
P0ADF8	9	6		671.152426333333	-0.410600490196078	1543.41796166667
P0ADI7	15	9		919.044812986111	-0.0177628331025897	1956.53548666667
P0ADN0	21	10		804.002887121212	-0.36897514619883	1760.499981
P0ADN2	16	8		587.087421166667	-0.666018668831169	1156.91442875
P0ADP7	22	7		838.766342083333	0.232010822510822	1687.72283714286
P0ADP9	14	5		746.596769444444	-0.576984126984127	1476.74656
P0ADR6	24	13		805.024789607843	-0.114703718773412	1642.71364461538
P0ADR8	20	12		846.865901127451	0.0601373181024715	1723.77410833333
P0ADS2	14	6		770.8756075	-0.675988634956026	1541.751215
P0ADT2	22	8		698.807245833333	-0.334778783308195	1445.69329125
P0ADT5	20	11		773.699589803922	-0.38592698967699	1694.62447363636
P0ADU7	15	8		785.959787	-0.0963199786324787	1661.91985
P0ADV5	15	9		862.176559416667	-0.225521015120619	2406.65233555556
P0ADW6	23	11		783.806839375	-0.0473381621498951	1819.15790090909
P0ADX1	14	7		760.043646083333	0.373236089307518	1632.08796571429
P0ADX9	18	10		766.417321666667	-0.0874978993874343	1785.703476
P0ADY3	19	3		828.729996666667	-0.101688453159041	1657.45999333333
P0ADY7	25	4		743.50217375	-0.157678571428571	1487.0043475
P0ADZ4	10	4		792.184609166667	-0.251071428571429	1502.2438675
P0AE01	18	10		908.447217916667	-0.24290931372549	2242.527302
P0AE08	18	10		693.944740297619	-0.23045685795724	1656.503814
P0AE12	16	11		869.480087303922	-0.213265648492921	2067.10292909091
P0AE18	25	14		732.707646969697	-0.203954519790986	1532.47277357143
P0AE37	20	13		703.120261666667	0.00597229922677489	1491.96159769231
P0AE39	20	14		832.87521495614	-0.211728970265569	1781.89094571429
P0AE48	10	5		991.545743708333	-0.0425497956150131	2248.902846
P0AE52	16	10		719.950006282051	-0.38679652014652	1470.206511
P0AE58	18	6		796.557952083333	0.00333819562080427	1652.82024666667
P0AE60	12	5		580.095841	-0.0172319347319348	1160.191682
P0AE76	16	7		1077.21646944444	-0.0781479933812972	2379.03281285714
P0AE78	24	14		706.687976176471	-0.193197830861623	1571.46044857143
P0AEA8	22	11		624.759917142857	0.10818687402912	1295.29548181818
P0AEB7	11	5		755.871044166667	0.0343351161034088	1914.734922
P0AED7	17	12		779.514613605263	0.0537399406149406	1688.50224333333
P0AEE8	22	12		834.393818	-0.0812319658827012	1834.46048833333
P0AEF0	28	11		753.834898802083	-0.132374761485274	1667.54973545455
P0AEF4	20	11		788.362907149123	-0.0226859781320097	1882.59013090909
P0AEI1	23	12		840.531590833333	-0.182184617950747	1756.9302
P0AEI4	22	11		663.308162587302	0.0111128087598675	1391.61162545455
P0AEI6	12	10		788.543910222222	-0.288648056192174	1670.011823
P0AEJ2	22	14		799.956332222222	-0.104950974205006	1558.34540285714
P0AEJ8	6	3		872.741712083333	0.224477682811016	1699.21418333333
P0AEK0	19	10		808.707055033333	-0.166354646721268	2072.811355
P0AEM0	8	7		940.054496296296	-0.215301199894796	2231.94407571429
P0AEN1	25	13		748.151773571429	0.00764136818435461	1594.79395153846
P0AEN8	13	6		758.777196685185	0.358531746031746	1451.08688666667
P0AES0	19	8		755.068289513889	-0.119818410279652	1734.98455875
P0AES2	21	12		765.447598802083	-0.133513906293512	1771.95486916667
P0AES4	19	11		731.454608214286	-0.273137298307753	1905.19947454545
P0AET8	17	13		793.259066111111	0.054760697614179	1675.21583538462
P0AEV1	20	9		804.625880769231	0.251532468515391	1736.89464444444
P0AEV4	16	9		743.496441071428	-0.147763347763348	1665.60138111111
P0AEV7	9	4		1018.54080930556	0.214942434210526	3303.10529
P0AEV9	9	6		1152.87000428571	0.0813811598713559	2320.96681333333
P0AEW4	12	9		908.419401495465	-0.000496827127996875	2689.89533111111
P0AEW6	19	13		842.768241990741	-0.172708009407449	1796.11362615385
P0AEX5	18	9		878.8784873	-0.311456414815548	2392.733
P0AEY3	26	12		745.547090333333	-0.378622722951283	1596.50540916667
P0AEZ1	22	12		828.892889	-0.246619445369445	1705.83029083333
P0AEZ9	15	9		619.590399583333	-0.354845894845895	1347.21342555556
P0AF03	15	9		833.336321742424	0.00515382765382765	1979.56133444444
P0AF08	17	10		811.952656520833	-0.18007643517177	1865.23493
P0AF10	16	8		901.951398888889	-0.0172859753653266	2239.48487375
P0AF12	17	10		1015.12949692157	0.454826083414793	2196.720732
P0AF18	18	10		788.727349947917	0.0535879281537176	1750.88871
P0AF24	16	11		801.414021944445	-0.00557815297408601	1832.3501
P0AF26	21	12		793.502180614035	0.076018983739572	1760.29928666667
P0AF28	25	9		699.527397948718	-0.150136983873826	1426.84747333333
P0AF48	13	5		881.424874513889	-0.260763285024155	2198.082286
P0AF50	9	6		766.8512565	-0.427143097643098	1952.799125
P0AF63	15	8		781.868030185185	0.125407058219558	1555.27658875
P0AF67	12	7		912.098880925926	0.0392452303166588	2132.90553
P0AF76	6	5		1462.728251	0.179862646134198	2925.456502
P0AF93	12	6		889.539552380952	0.143225478225478	1746.55380666667
P0AFB5	19	9		740.482177333333	-0.136735657225853	1695.43072333333
P0AFB8	22	12		815.645492625	0.0399684695336869	1780.06402916667
P0AFC0	16	7		752.188104166667	0.0521542818084171	1727.56705
P0AFF6	27	15		630.624700648148	-0.269701555903602	1339.40698466667
P0AFG0	20	10		801.646947564103	-0.112853313353313	1621.589523
P0AFG3	22	9		806.863994888889	-0.492053177396315	1730.27912444444
P0AFG6	26	8		884.651885757576	-0.243998531561032	1891.188775
P0AFI0	15	12		848.802507222222	-0.00563526556289718	1943.98820583333
P0AFI7	28	12		677.821239583333	-0.511311177248677	1403.27073
P0AFJ5	24	9		732.387613846154	-0.176168879350891	1532.53877333333
P0AFK0	17	15		773.023792	-0.243088649930942	1562.94465333333
P0AFP2	16	7		644.103927666667	-0.275224775224775	1454.86565142857
P0AFP6	18	9		824.555299285714	-0.125951926470502	2338.61249555556
P0AFQ7	24	12		748.213578753968	-0.0361235802596097	1705.92426833333
P0AFR0	19	11		897.086221947917	0.117025808119391	1965.06573818182
P0AFR4	20	8		835.460759305556	-0.104903846153846	1744.24666
P0AFS3	20	10		810.111817703704	0.139262740183793	2041.322859
P0AFT5	26	14		764.144679583333	-0.00907065157065159	1577.73300928571
P0AFU4	18	10		839.886526921569	-0.00574813969550816	2021.617919
P0AFU8	19	11		760.023512981482	-0.110836724876449	1695.57047636364
P0AFW0	16	9		845.343502222222	-0.0167244832462224	1701.64118666667
P0AFW4	10	6		925.760983541667	-0.1853965193733	2241.5992
P0AFW8	8	3		955.59307125	-0.0498283184241438	2343.10089333333
P0AFX0	13	4		804.582468861111	-0.20093837535014	1898.6891175
P0AFX4	17	6		847.661850833333	0.0520101376079637	2200.26313833333
P0AFZ1	14	5		1051.97502833333	-0.216837606837607	2285.73579
P0AFZ3	11	6		964.994730214285	-0.0812730137094543	2565.55295666667
P0AG03	15	9		818.720682628205	0.178511396011396	1925.32489222222
P0AG07	19	9		954.431322666667	0.227969321451778	2145.30190333333
P0AG16	16	10		908.595473020834	0.156504463352962	2129.448156
P0AG24	29	14		738.454718627451	-0.263581178805833	1449.93739428571
P0AG30	25	10		817.230099230769	-0.12214478014478	1842.623176
P0AG40	25	11		840.193871190476	0.168630788403516	1706.21792727273
P0AG44	24	4		563.29443625	0.262916666666667	1126.5888725
P0AG55	21	10		650.878902152778	0.162381493506493	1418.638376
P0AG59	21	2		642.81445	-0.871538461538462	1285.6289
P0AG63	16	3		636.875906	-0.0932330827067668	1287.97681333333
P0AG76	15	9		953.449379007937	-0.0505473173777257	2525.37748222222
P0AG84	24	14		732.460258	-0.0777229271662046	1439.44381428571
P0AGA6	17	9		857.135805416667	0.480649849077385	1773.35951888889
P0AGB3	26	13		749.852252857143	0.0187061631179278	1550.83000923077
P0AGD3	13	10		770.439224635417	-0.0626582208641032	1985.376173
P0AGE0	14	7		723.566318571429	-0.734734238192885	1447.13263714286
P0AGE6	13	8		923.460175	0.0501441197691198	1830.31684875
P0AGF2	15	10		708.312813333333	-0.0738795787545787	1406.615192
P0AGG0	16	9		854.988237948718	0.0221803394404013	1740.55763111111
P0AGG2	18	15		761.740250984849	-0.402257733007733	1608.621404
P0AGG4	17	7		720.392046111111	-0.127051282051282	1507.42658428571
P0AGG8	22	9		987.341733717949	0.0154895703425115	2091.49320555556
P0AGJ2	18	11		757.268516138889	-0.162300157533411	1679.63226454545
P0AGJ5	32	10		654.494004358974	-0.493293650793651	1481.605976
P0AGJ7	15	10		738.219565641026	-0.109279835680091	1542.863304
P0AGK8	18	9		768.943996666667	-0.178524253524254	1537.88799333333
P0AGL2	12	5		683.598918333333	0.329592185592186	1422.139792
P0AGL5	14	8		874.620681481482	0.255460135597761	1839.6690375
P0AGL7	24	12		758.359246745614	-0.226932499761447	1666.57902333333
P0C037	5	2		596.7713	-0.540909090909091	1193.5426
P0C054	14	7		859.495131333333	-0.434285714285714	1747.87078857143
P0C058	13	9		749.706351416667	-0.567764519431186	1584.56562
P0C093	27	8		758.642142166667	0.0423363095238097	1664.57970625
P0C0K3	17	12		788.515835509259	-0.513492164297118	1914.8503175
P0C0L2	13	7		808.66041	-0.0453679653679654	1829.32590857143
P0C0R7	26	10		824.531914090909	-0.125681340981191	1615.600393
P0C0U4	24	13		794.780749558823	0.197170153564384	1577.41665692308
P0C8K0	17	9		1028.26649166667	-0.0261459836459837	2309.11689555556
P10442	18	11		769.227826851852	0.177898793126066	1636.20907454545
P10443	18	11		831.902748412281	0.0848390112561236	1957.33772818182
P11071	26	14		730.902039801587	-0.1122622139765	1567.65130214286
P11290	22	11		718.25271122549	-0.460467051887506	1618.97031
P11446	10	9		958.988233722222	-0.0153186779433594	2753.14597111111
P11447	22	12		838.047589427083	-0.394318774549038	1716.51409166667
P11458	21	9		977.544019285714	0.108766915134192	2257.19976
P11663	12	7		950.288962222222	0.12431596717311	2402.17441571429
P11875	23	14		778.065685185185	-0.292013326064078	1577.05597142857
P11880	14	8		957.462670924243	0.456052400673055	2404.1171
P12281	14	10		1049.37223458333	0.268037087912088	2231.215027
P12282	17	9		834.67971530303	-0.0282928105844773	1861.25581666667
P12295	17	13		765.837532719697	-0.241606447087216	1732.10802
P12758	18	11		962.446107555556	-0.0330791747459477	1945.41688
P12994	12	7		984.126071319445	-0.0141122327067028	2125.16216571429
P12995	17	11		941.775911625	-0.357819504857184	2064.79114818182
P12999	20	9		891.297187460784	-0.146711651562491	2288.68586333333
P13000	13	8		892.699342884616	-0.126294521759211	2084.798025
P13001	18	13		846.321266458333	0.0930417826320836	1824.23731384615
P13009	19	10		833.51031	0.0224183878738964	1982.874209
P13016	13	9		847.837128846939	-0.163407199544574	2069.43992888889
P13024	22	11		875.238896203704	-0.205636904984499	2000.44690363636
P13029	24	12		728.547863111111	-0.70699504546115	1546.38974166667
P13039	18	11		963.460478125	-0.375489094987281	2141.31844181818
P14081	23	13		733.307292685185	-0.185602006088431	1541.00889615385
P14294	23	13		725.774536140351	-0.11695364773553	1587.57511538462
P14407	20	12		841.815845029412	-0.307956469602356	1787.78458083333
P15034	21	11		789.411893416667	-0.465092700020397	1946.03608545455
P15038	25	14		672.581021916666	-0.411188509694149	1430.71599428571
P15042	27	10		770.574050511111	-0.294729437229437	1633.19449
P15067	18	13		764.136581364198	-0.313779545262921	1803.88668
P15254	19	10		899.408923245614	-0.272073615411077	2137.145287
P15288	16	9		710.111555	-0.428868488715036	1538.86860111111
P15639	24	11		879.894090297619	0.0263980374464245	1697.90739545455
P15640	19	7		894.052094583333	0.197789115646259	1958.12827714286
P15723	29	13		676.39468875	-0.534833051563821	1493.95648076923
P15770	18	12		804.97256790625	0.16031895320595	1871.70056916667
P15977	19	11		920.035747388889	-0.0981369810962288	1901.02232363636
P16384	22	14		742.871635701754	0.0263528124925183	1541.42993857143
P16432	19	9		788.034826	-0.145866522366522	1653.44080777778
P16433	23	9		961.419922916667	-0.0944392235444867	2071.32974777778
P16456	17	11		838.409338009259	0.0132841028597454	1896.13753
P16525	30	13		666.951570871212	-0.480438490619486	1433.50133
P16528	17	13		769.553315113636	0.0221312646629388	1770.65790846154
P16659	22	9		848.209437115385	-0.495290711346267	1805.99550555556
P16684	24	12		773.798400791667	-0.240548652736153	1656.66939083333
P16685	17	10		664.496077371795	-0.0867663398692811	1361.475147
P16686	10	4		837.724579020833	0.15686790505676	2169.8556575
P16687	23	12		726.787006428571	-0.27774709140438	1620.46860416667
P16689	24	12		806.596684490741	-0.161990052431229	1663.15396833333
P16691	13	7		837.93426023077	-0.491856949283779	1926.65551142857
P16703	20	12		845.371018020833	-0.25283942385058	1673.41798583333
P17109	19	11		850.177706825397	0.00682813502733087	2003.10307272727
P17115	20	13		815.25133877451	0.166082130579649	1580.86813076923
P17410	22	14		813.451737280702	-0.273195582183309	1660.17694571429
P17411	25	11		816.307264111111	0.35244854560644	1726.23671818182
P17802	23	12		880.283688333333	0.0539407968574635	1738.86278416667
P17854	26	12		714.628923511905	-0.397002745061956	1689.020175
P17888	20	11		929.382675203704	0.0595731248885273	2009.02111363636
P17952	16	9		960.633593821429	0.00215395953407646	2420.41536333333
P17993	20	11		784.399656174242	-0.080191576808349	1860.10729818182
P18196	21	10		765.212563627451	0.0113403361344537	1556.300632
P18335	18	12		866.0025289	0.0376144712986818	1894.2746325
P18843	21	13		809.060849583333	-0.0655672739317852	1676.91321384615
P19323	19	13		881.86180495614	-0.118366685063392	1849.13977846154
P19624	15	10		935.558442294118	0.40465110734676	2258.273581
P19931	11	8		827.926994259259	-0.441330592716462	1701.83325625
P19932	13	8		1082.31513333333	-0.152861364403918	2898.93507375
P20083	17	10		894.754320735294	-0.298824520979869	1942.842306
P21151	20	11		798.08855762963	0.0885014860938801	1855.99263727273
P21156	28	11		738.014248385417	-0.242297454428048	1750.40546727273
P21165	21	12		817.980326973684	-0.108033310831151	1852.17991416667
P21169	18	11		740.835061888889	0.306062862258514	1968.33238090909
P21170	25	11		735.016209	0.212130460913356	1682.81855363636
P21177	23	9		924.041418518518	0.328762954704984	2000.23465888889
P21179	23	14		737.21146673499	-0.644713371632545	1530.45441785714
P21369	12	9		909.516621385204	0.0302254815653231	2108.57027888889
P21499	28	13		698.98134375	-0.323840446619084	1428.16495846154
P21517	22	13		746.615377541667	-0.614690417676843	1692.51019230769
P21599	36	12		595.139707619048	0.168499821937322	1242.47791833333
P21645	16	7		1088.75148212963	0.0912750190189214	2658.31634285714
P21866	24	15		672.452081349206	-0.0805383924068135	1414.930388
P21888	22	13		810.300386972222	-0.224506961113296	1726.51125923077
P22106	22	13		789.785766990741	-0.207411299914396	1649.01741307692
P22256	21	11		784.615487192982	0.0621722150398621	1795.34419181818
P22259	22	12		762.770458333333	-0.328739975195084	1813.28873416667
P22333	19	10		845.637890509259	0.044131216006216	2047.23414
P22523	28	11		859.497733333333	0.0949926727976967	1716.23424909091
P22524	26	12		810.963961770833	-0.188938607688608	1691.97795166667
P22634	17	12		849.61659245098	0.314453901839804	1909.57368666667
P22787	21	12		816.748751458333	0.0934438151717564	1688.63579333333
P22939	17	9		1001.05397091667	0.000807550542566926	2133.82200777778
P23003	26	12		824.012867990196	-0.49374506698339	1788.12587833333
P23331	21	9		897.299017708333	-0.339520063270063	1902.47432111111
P23367	24	11		825.78229328125	-0.0116856049732226	1721.78680454545
P23522	15	11		843.154729345238	-0.0961775546239626	2029.57438272727
P23538	15	9		813.075381	-0.35335012734416	1717.60541555556
P23721	19	12		727.992340384615	-0.088805435890619	1725.84506
P23836	20	12		843.473395392157	0.0229839536824831	1770.73484916667
P23839	30	12		716.611074615385	-0.450334251124692	1473.56330166667
P23845	19	11		753.394824222222	-0.0340677883426266	1607.7056
P23862	24	10		689.118333333334	-0.575855075723497	1343.572534
P23871	23	10		774.969258269231	-0.238646613190731	1954.973268
P23872	17	11		947.75466125	-0.0465211402563181	1862.19343272727
P23882	20	10		854.032256966667	0.131304324468102	2034.541513
P23893	19	12		726.637091770833	-0.0070720367595368	1534.91216416667
P23908	21	13		799.136112763158	-0.0737931533534116	1723.24590153846
P24171	17	9		1003.41152976923	-0.119942526959929	2283.13032777778
P24173	26	11		808.4418579375	-0.63008040391294	1746.13092363636
P24178	11	5		989.656503055556	0.192906477732793	1983.385054
P24182	27	9		773.264846060606	0.230237042035288	1743.75452555556
P24186	21	8		765.309487205128	0.086605352980353	1753.036115
P24188	25	14		741.021295490196	-0.0264563783352604	1562.90298142857
P24192	17	12		876.114034254386	-0.0471246179631273	2004.08010333333
P24193	15	9		1028.014907	0.39473063973064	2364.97315555556
P24197	13	9		980.525096578947	-0.0369263095578885	2648.52676888889
P24230	18	10		820.251386137255	0.153964966282743	1849.746757
P24232	22	12		821.228461916667	-0.375173118477448	1731.53395666667
P24238	18	9		871.148122878788	0.108587361712362	2014.34482111111
P24252	19	11		698.160093833333	-0.305138069001705	1510.20797545455
P24554	24	12		795.029353888889	0.262860783453456	1648.90800083333
P24555	24	11		748.588256078431	-0.652925167602201	1632.40646545455
P25437	17	8		1012.56767293601	0.29924623389063	2560.51552125
P25519	33	10		727.410101805555	-0.094489000278474	1474.850461
P25531	28	11		738.769947941177	-0.085801469772058	1589.97375454545
P25536	16	10		940.968356785714	-0.0870943221009011	1873.549246
P25539	24	12		737.308193508772	-0.392833594900411	1669.55494
P25550	17	9		975.747571480392	-0.295185194885499	2388.25036222222
P25665	22	12		859.972173921569	-0.245029280342841	1843.277335
P25728	18	6		592.188275555556	-0.354832251082251	1247.43739
P25738	5	4		1135.76358433333	-1.05625957854406	2244.4858125
P25745	20	10		1029.04561589286	-0.133388719703236	2093.204595
P25748	20	13		662.923678541667	0.0794064545002631	1510.44803
P25772	25	12		725.151664166667	-0.608738175404842	1510.82967416667
P25888	24	15		644.912582896825	0.0507773109243698	1410.12956866667
P25889	20	14		738.622395111111	0.0661601315125751	1577.61199428571
P26616	20	11		763.319258571429	-0.216055764411028	1579.42724181818
P27238	20	5		912.330856111111	-0.00869444444444447	1724.438424
P27245	16	7		806.031030833333	0.330398236217564	1607.25989714286
P27249	19	15		748.877775740741	-0.316302095586421	1585.73579733333
P27294	27	11		718.048993555556	-0.450480506785492	1433.22119272727
P27296	26	14		682.082877444444	-0.0952839372928659	1386.19135642857
P27298	20	11		859.372661777778	-0.140202190065826	1919.40820727273
P27302	18	9		960.705066684211	-0.280215385296539	2345.10773444444
P27305	22	16		724.806127465278	-0.225118411011503	1509.940016875
P27306	20	11		810.420535224638	-0.285840602506739	1989.03362909091
P27431	15	8		1055.0173125085	-0.4931849007192	2764.9501475
P27550	23	13		733.233663854167	-0.194382501556415	1558.39103461538
P27828	21	16		702.696004047619	0.0690935227966478	1467.120535
P27830	18	12		845.805726194445	-0.0561267551892552	1884.25631666667
P27833	21	8		849.82286525641	-0.0740029523172906	1900.66468375
P27836	24	14		742.255057458333	-0.163245153792742	1529.84006
P27838	8	7		793.015690208333	-0.827551020408163	1674.62948142857
P27848	20	13		814.387829607843	-0.312236513486514	1699.96966307692
P27862	15	8		949.960250111111	0.323287182588653	2092.54685375
P28248	21	10		706.701067380952	-0.0947774416797673	1706.973092
P28305	23	15		682.256454607843	-0.165117964174416	1323.722038
P28634	21	9		829.968557791667	-0.0491885411884553	2085.95147
P28638	22	11		749.484326617647	-0.387727515003057	1686.90438363636
P28861	21	12		877.077108777778	-0.0270035143687105	1857.27541916667
P28903	28	11		842.103711785714	-0.223424142108634	1649.80084272727
P28904	22	11		760.521656851852	-0.667335504739811	1556.37614636364
P28905	16	7		893.794543796296	0.147040816326531	1859.77736857143
P29012	20	13		788.864887920635	-0.119976645876196	1710.93644153846
P29013	24	11		882.147166455556	-0.486443966661358	1973.64692
P29208	25	10		631.817577272727	-0.00194597069597071	1255.525842
P29680	24	12		812.251895476191	-0.0458031783031783	1709.83554166667
P29745	19	13		803.022904111111	-0.268831937293476	1715.47411384615
P30011	21	12		751.176157333333	-0.0425645955351838	1667.58761583333
P30014	16	9		926.177029388889	0.159648351080576	2193.82433777778
P30128	20	9		724.128758	-0.765557426112982	1454.36204444444
P30137	18	9		928.772840880952	0.00680387205387195	1953.87984777778
P30139	17	11		737.619372380952	0.223848308257399	1559.35237090909
P30140	28	10		823.957668782051	-0.436531090930996	1753.319219
P30177	24	12		782.692687666667	0.0616450216450216	1704.28749333333
P30178	16	10		798.670435856061	-0.0465114978474111	1917.650279
P30745	27	15		676.525587083333	-0.107487649605297	1370.01435066667
P30749	17	8		771.355092727273	-0.541912878787879	1583.75957
P30843	20	8		1032.01229822222	0.0630651719285792	2328.30678125
P30850	26	12		771.881586190476	-0.299442670619141	1557.93224666667
P30863	21	10		939.494591369048	0.105905070340791	1997.307995
P30866	17	10		837.759192166667	0.0526642857142857	1983.988565
P30870	16	10		990.934347291667	-0.329415018673083	2348.238969
P30871	20	11		849.666602107843	-0.236342481969441	1896.50144272727
P30958	20	14		735.309425912699	-0.163772598609784	1681.54250214286
P31120	23	10		752.329192638889	0.0548303932909196	1530.452153
P31129	19	15		728.559522933333	-0.170933360470512	1679.62315066667
P31142	15	12		871.545476325397	-0.28706922405292	1993.82189583333
P31443	19	10		727.47149025641	-0.282233682983683	1523.404124
P31455	17	13		760.065994041667	-0.348064143128444	1841.58018692308
P31475	19	9		925.944515940476	0.0403065332413159	2379.39239777778
P31551	19	11		641.217649166667	0.0814529914529914	1310.85070727273
P31552	14	12		860.968394791667	0.113261443417693	1759.77031
P31658	17	10		851.543490311111	-0.105129330636684	2291.22068
P31663	24	12		777.288608564815	0.142486069938516	1558.45437583333
P31677	18	9		954.143025297619	0.0196889309421279	2442.10885333333
P31678	17	13		797.97697625	-0.0465658059888829	1793.91377153846
P31802	21	10		887.685649027778	0.196110603334288	1871.051177
P31808	20	14		701.332189111111	-0.365061483808222	1566.98463857143
P32099	24	11		814.402315245098	-0.165238088491945	1671.64315818182
P32131	23	13		730.916224309524	-0.379359516300693	1683.20024230769
P32132	20	6		706.230800740741	-0.0257716920760399	1591.63482
P32156	9	5		706.442813958333	-0.43150641025641	1598.56395
P32157	20	11		755.087337666667	-0.175379864951635	1528.76002909091
P32162	12	4		977.82274625	-0.163492063492064	1955.6454925
P32169	15	9		923.659447	-0.112192551914088	2156.62539111111
P32170	21	12		822.39673296875	-0.374328767297517	1782.6093425
P32171	20	9		944.402838214286	-0.0296124246124247	1945.30028222222
P32173	14	8		767.341755630952	-0.167237295634473	1681.73469625
P32177	19	10		961.621996928571	-0.397085865560187	2063.004046
P32662	17	7		892.459451212121	0.0145464852607709	1960.71738571429
P32664	23	14		734.739083083333	-0.27610347916106	1653.08312214286
P32669	18	12		749.258967142857	0.128890211640212	1508.43390833333
P32674	24	14		710.318630912281	-0.529886312579258	1544.18271642857
P32675	29	13		636.649498690476	-0.0578787878787879	1273.92113769231
P32677	19	12		703.653962604167	-0.314161309704788	1513.84072583333
P32680	17	11		774.072015128205	-0.295170526888441	1730.00237363636
P32684	26	14		667.58911275	-0.0570117577333964	1410.14741785714
P32695	23	13		753.443685833333	-0.0578404928404929	1618.08085461538
P33012	11	5		1078.79413428571	-0.361799719887955	2343.8903
P33018	16	11		862.67797375	-0.355854575702579	1815.94928272727
P33022	15	11		981.019999047619	0.239810375560883	2084.6906
P33195	15	8		1104.93206484848	-0.0376884236533167	2372.3082875
P33224	17	11		793.453087447917	-0.318833081901264	2038.63014181818
P33355	21	10		644.5705465	-0.341441488078485	1289.141093
P33368	18	11		940.464179	0.351983640348904	1929.23727
P33371	22	14		748.250381078431	0.0296015667339197	1584.86950357143
P33570	14	8		1011.88004464167	-0.345636444015754	2763.82404
P33596	26	7		646.721882592593	-0.973560606060606	1363.0334
P33643	25	11		847.792406323529	-0.26009053670344	1753.42282454545
P33644	19	14		796.315734605263	-0.0824167955402562	1661.01617928571
P33919	25	15		709.707069880952	0.117599804191909	1465.15012466667
P33920	24	11		848.533330989583	-0.127451801736133	1842.81625272727
P34209	16	8		741.067786142857	-0.527113095238095	1746.98524875
P35340	20	11		769.333081354167	-0.18335816960817	1677.10834636364
P36547	16	10		850.307443444445	-0.462466209542555	2131.751236
P36553	20	10		939.426550122807	-0.246977254208492	2218.749343
P36562	16	10		890.20554	0.297183917614952	2044.252495
P36566	22	10		878.422150511111	-0.264788533834587	1982.477473
P36645	20	11		779.966005941176	-0.203719215393857	1938.17299454545
P36659	22	10		867.131759990741	-0.852442857142857	2057.387893
P36662	14	9		1028.15381733333	-0.158690269070704	2231.10327555556
P36673	24	11		768.498080888889	-0.0102846522164705	1768.15571363636
P36680	24	10		892.812320208333	0.041015245160756	1939.605115
P36683	20	13		853.076202324562	-0.0980132574984898	1697.78800384615
P36767	26	11		819.435672619048	0.0483057216298904	1675.83680909091
P36771	22	9		816.543376309524	0.172248054233348	1747.44639333333
