Entry Name A	Entry Name B	Accession A	Accession B
CLPA_ECOLI	RL4_ECOLI	P0ABH9	P60723
CLPA_ECOLI	DXS_ECOLI	P0ABH9	P77488
CLPA_ECOLI	DXS_ECOLI	P0ABH9	P77488
CLPA_ECOLI	UVRD_ECOLI	P0ABH9	P03018
CLPA_ECOLI	UVRD_ECOLI	P0ABH9	P03018
CLPA_ECOLI	CH10_ECOLI	P0ABH9	P0A6F9
CLPA_ECOLI	FABZ_ECOLI	P0ABH9	P0A6Q6
CLPA_ECOLI	FABZ_ECOLI	P0ABH9	P0A6Q6
CLPA_ECOLI	RS16_ECOLI	P0ABH9	P0A7T3
CLPA_ECOLI	RNPA_ECOLI	P0ABH9	P0A7Y8
CLPA_ECOLI	SSRP_ECOLI	P0ABH9	P0A832
CLPA_ECOLI	SSRP_ECOLI	P0ABH9	P0A832
CLPA_ECOLI	CLPS_ECOLI	P0ABH9	P0A8Q6
CLPA_ECOLI	CSPE_ECOLI	P0ABH9	P0A972
CLPA_ECOLI	CSPC_ECOLI	P0ABH9	P0A9Y6
CLPA_ECOLI	CLPA_ECOLI	P0ABH9	P0ABH9
CLPA_ECOLI	SRP54_ECOLI	P0ABH9	P0AGD7
CLPA_ECOLI	IBPA_ECOLI	P0ABH9	P0C054
CLPA_ECOLI	IBPA_ECOLI	P0ABH9	P0C054
CLPA_ECOLI	RHSC_ECOLI	P0ABH9	P16918
CLPA_ECOLI	NADE_ECOLI	P0ABH9	P18843
CLPA_ECOLI	RLMN_ECOLI	P0ABH9	P36979
CLPA_ECOLI	RLMN_ECOLI	P0ABH9	P36979
CLPA_ECOLI	FLAV_ECOLI	P0ABH9	P61949
CLPA_ECOLI	FLAV_ECOLI	P0ABH9	P61949
CLPA_ECOLI	YBJE_ECOLI	P0ABH9	P75826
CLPA_ECOLI	HSCC_ECOLI	P0ABH9	P77319
CYOB_ECOLI	KAD_ECOLI	P0ABI8	P69441
CYOA_ECOLI	NUSG_ECOLI	P0ABJ1	P0AFG0
CYOC_ECOLI	RL9_ECOLI	P0ABJ3	P0A7R1
CYOC_ECOLI	RS10_ECOLI	P0ABJ3	P0A7R5
CYOC_ECOLI	YCCJ_ECOLI	P0ABJ3	P0AB14
CYOC_ECOLI	DPS_ECOLI	P0ABJ3	P0ABT2
CYOC_ECOLI	FIMA1_ECOLI	P0ABJ3	P04128
CYOC_ECOLI	HDEA_ECOLI	P0ABJ3	P0AES9
CYDA_ECOLI	YQHD_ECOLI	P0ABJ9	Q46856
CYSK_ECOLI	SYK2_ECOLI	P0ABK5	P0A8N5
CYSK_ECOLI	SYK2_ECOLI	P0ABK5	P0A8N5
CYSK_ECOLI	CYSK_ECOLI	P0ABK5	P0ABK5
CCMB_ECOLI	HSLU_ECOLI	P0ABL8	P0A6H5
CCMB_ECOLI	GRPE_ECOLI	P0ABL8	P09372
CCMB_ECOLI	TOP3_ECOLI	P0ABL8	P14294
CCMH_ECOLI	YBIB_ECOLI	P0ABM9	P30177
CCMH_ECOLI	YBHK_ECOLI	P0ABM9	P75767
CCMH_ECOLI	YGCP_ECOLI	P0ABM9	Q46906
CCMH_ECOLI	YGCP_ECOLI	P0ABM9	Q46906
CCMH_ECOLI	CCMF_ECOLI	P0ABM9	P33927
KDGL_ECOLI	KDGL_ECOLI	P0ABN1	P0ABN1
DEDA_ECOLI	NIFU_ECOLI	P0ABP6	P0ACD4
DEDA_ECOLI	NIFU_ECOLI	P0ABP6	P0ACD4
DEOD_ECOLI	DEOD_ECOLI	P0ABP8	P0ABP8
DEOD_ECOLI	YGFU_ECOLI	P0ABP8	Q46821
COABC_ECOLI	RL1_ECOLI	P0ABQ0	P0A7L0
COABC_ECOLI	RPOA_ECOLI	P0ABQ0	P0A7Z4
COABC_ECOLI	COABC_ECOLI	P0ABQ0	P0ABQ0
COABC_ECOLI	COABC_ECOLI	P0ABQ0	P0ABQ0
GARR_ECOLI	GARR_ECOLI	P0ABQ2	P0ABQ2
DYR_ECOLI	SYP_ECOLI	P0ABQ4	P16659
DYR_ECOLI	OPGB_ECOLI	P0ABQ4	P39401
DYR_ECOLI	OPGB_ECOLI	P0ABQ4	P39401
DYR_ECOLI	DYR_ECOLI	P0ABQ4	P0ABQ4
DYR_ECOLI	HSRA_ECOLI	P0ABQ4	P31474
DYR_ECOLI	HSRA_ECOLI	P0ABQ4	P31474
DYR_ECOLI	YBHC_ECOLI	P0ABQ4	P46130
DYR_ECOLI	YBHC_ECOLI	P0ABQ4	P46130
DYR_ECOLI	SSUD_ECOLI	P0ABQ4	P80645
DYR_ECOLI	SSUD_ECOLI	P0ABQ4	P80645
DINI_ECOLI	RECA_ECOLI	P0ABR1	P0A7G6
MHPB_ECOLI	MHPB_ECOLI	P0ABR9	P0ABR9
DKSA_ECOLI	PBPB_ECOLI	P0ABS1	P02919
DKSA_ECOLI	ENO_ECOLI	P0ABS1	P0A6P9
DKSA_ECOLI	RS10_ECOLI	P0ABS1	P0A7R5
DKSA_ECOLI	DPO3B_ECOLI	P0ABS1	P0A988
DKSA_ECOLI	YDIH_ECOLI	P0ABS1	P64476
PRIM_ECOLI	YFIF_ECOLI	P0ABS5	P0AGJ5
PRIM_ECOLI	YGDH_ECOLI	P0ABS5	P0ADR8
HOLE_ECOLI	RL7_ECOLI	P0ABS8	P0A7K2
HOLE_ECOLI	RS10_ECOLI	P0ABS8	P0A7R5
HOLE_ECOLI	RS2_ECOLI	P0ABS8	P0A7V0
HOLE_ECOLI	HNS_ECOLI	P0ABS8	P0ACF8
HOLE_ECOLI	RL23_ECOLI	P0ABS8	P0ADZ0
HOLE_ECOLI	YFIF_ECOLI	P0ABS8	P0AGJ5
HOLE_ECOLI	DPO3A_ECOLI	P0ABS8	P10443
HOLE_ECOLI	DPO3E_ECOLI	P0ABS8	P03007
HOLE_ECOLI	TOP1_ECOLI	P0ABS8	P06612
HOLE_ECOLI	DNAK_ECOLI	P0ABS8	P0A6Y8
HOLE_ECOLI	RS16_ECOLI	P0ABS8	P0A7T3
HOLE_ECOLI	HOLE_ECOLI	P0ABS8	P0ABS8
HOLE_ECOLI	UGPB_ECOLI	P0ABS8	P0AG80
HOLE_ECOLI	SSB_ECOLI	P0ABS8	P0AGE0
HOLE_ECOLI	EFTU1_ECOLI	P0ABS8	P0CE47
HOLE_ECOLI	HOLA_ECOLI	P0ABS8	P28630
HOLE_ECOLI	HOLC_ECOLI	P0ABS8	P28905
HOLE_ECOLI	YBBN_ECOLI	P0ABS8	P77395
HOLE_ECOLI	YBBN_ECOLI	P0ABS8	P77395
DPS_ECOLI	PBPA_ECOLI	P0ABT2	P02918
DPS_ECOLI	RS10_ECOLI	P0ABT2	P0A7R5
DPS_ECOLI	RS13_ECOLI	P0ABT2	P0A7S9
DPS_ECOLI	RS8_ECOLI	P0ABT2	P0A7W7
DPS_ECOLI	SUCC_ECOLI	P0ABT2	P0A836
DPS_ECOLI	PCNB_ECOLI	P0ABT2	P0ABF1
DPS_ECOLI	EXBB_ECOLI	P0ABT2	P0ABU7
DPS_ECOLI	RIMO_ECOLI	P0ABT2	P0AEI4
DPS_ECOLI	YHJD_ECOLI	P0ABT2	P37642
DPS_ECOLI	YRAR_ECOLI	P0ABT2	P45469
DPS_ECOLI	RL4_ECOLI	P0ABT2	P60723
DPS_ECOLI	COAE_ECOLI	P0ABT2	P0A6I9
DPS_ECOLI	SYK2_ECOLI	P0ABT2	P0A8N5
DPS_ECOLI	DPS_ECOLI	P0ABT2	P0ABT2
DPS_ECOLI	EXBD_ECOLI	P0ABT2	P0ABV2
DPS_ECOLI	YIBL_ECOLI	P0ABT2	P0ADK8
DPS_ECOLI	TREA_ECOLI	P0ABT2	P13482
DPS_ECOLI	FIC_ECOLI	P0ABT2	P20605
DPS_ECOLI	MAK_ECOLI	P0ABT2	P23917
DPS_ECOLI	PEPT_ECOLI	P0ABT2	P29745
DPS_ECOLI	LHR_ECOLI	P0ABT2	P30015
DPS_ECOLI	OTSA_ECOLI	P0ABT2	P31677
DPS_ECOLI	AG43_ECOLI	P0ABT2	P39180
DPS_ECOLI	YJDJ_ECOLI	P0ABT2	P39274
DPS_ECOLI	NANM_ECOLI	P0ABT2	P39371
DPS_ECOLI	YHDP_ECOLI	P0ABT2	P46474
DPS_ECOLI	PTGA_ECOLI	P0ABT2	P69783
DPS_ECOLI	YQHD_ECOLI	P0ABT2	Q46856
DPS_ECOLI	YGBT_ECOLI	P0ABT2	Q46896
DUSB_ECOLI	PHSM_ECOLI	P0ABT5	P00490
MENB_ECOLI	RS14_ECOLI	P0ABU0	P0AG59
MENB_ECOLI	RS14_ECOLI	P0ABU0	P0AG59
MENB_ECOLI	MENB_ECOLI	P0ABU0	P0ABU0
ELBB_ECOLI	NLPD_ECOLI	P0ABU5	P0ADA3
ELBB_ECOLI	NFUA_ECOLI	P0ABU5	P63020
EXBB_ECOLI	PHSM_ECOLI	P0ABU7	P00490
EXBB_ECOLI	PFLB_ECOLI	P0ABU7	P09373
EXBB_ECOLI	CH10_ECOLI	P0ABU7	P0A6F9
EXBB_ECOLI	EFG_ECOLI	P0ABU7	P0A6M8
EXBB_ECOLI	HTPG_ECOLI	P0ABU7	P0A6Z3
EXBB_ECOLI	IF2_ECOLI	P0ABU7	P0A705
EXBB_ECOLI	PURA_ECOLI	P0ABU7	P0A7D4
EXBB_ECOLI	RL11_ECOLI	P0ABU7	P0A7J7
EXBB_ECOLI	RL28_ECOLI	P0ABU7	P0A7M2
EXBB_ECOLI	RL9_ECOLI	P0ABU7	P0A7R1
EXBB_ECOLI	RS10_ECOLI	P0ABU7	P0A7R5
EXBB_ECOLI	RS16_ECOLI	P0ABU7	P0A7T3
EXBB_ECOLI	TNAA_ECOLI	P0ABU7	P0A853
EXBB_ECOLI	CSPC_ECOLI	P0ABU7	P0A9Y6
EXBB_ECOLI	ATPA_ECOLI	P0ABU7	P0ABB0
EXBB_ECOLI	DBHA_ECOLI	P0ABU7	P0ACF0
EXBB_ECOLI	HNS_ECOLI	P0ABU7	P0ACF8
EXBB_ECOLI	AHPC_ECOLI	P0ABU7	P0AE08
EXBB_ECOLI	RS1_ECOLI	P0ABU7	P0AG67
EXBB_ECOLI	HFLX_ECOLI	P0ABU7	P25519
EXBB_ECOLI	NADC_ECOLI	P0ABU7	P30011
EXBB_ECOLI	KDGK_ECOLI	P0ABU7	P37647
EXBB_ECOLI	RL25_ECOLI	P0ABU7	P68919
EXBB_ECOLI	DCEB_ECOLI	P0ABU7	P69910
EXBB_ECOLI	FTSH_ECOLI	P0ABU7	P0AAI3
EXBB_ECOLI	PSTS_ECOLI	P0ABU7	P0AG82
EXBB_ECOLI	EXBB_ECOLI	P0ABU7	P0ABU7
TOLQ_ECOLI	TOLA_ECOLI	P0ABU9	P19934
EXBD_ECOLI	RL10_ECOLI	P0ABV2	P0A7J3
EXBD_ECOLI	RL7_ECOLI	P0ABV2	P0A7K2
EXBD_ECOLI	EXBB_ECOLI	P0ABV2	P0ABU7
EXBD_ECOLI	CH10_ECOLI	P0ABV2	P0A6F9
EXBD_ECOLI	ARPA_ECOLI	P0ABV2	P23325
EXBD_ECOLI	KAD_ECOLI	P0ABV2	P69441
TOLR_ECOLI	CORC_ECOLI	P0ABV6	P0AE78
TOLR_ECOLI	TOLQ_ECOLI	P0ABV6	P0ABU9
TOLR_ECOLI	TOLR_ECOLI	P0ABV6	P0ABV6
TOLR_ECOLI	TOLA_ECOLI	P0ABV6	P19934
FLGC_ECOLI	CHER_ECOLI	P0ABX2	P07364
FLGC_ECOLI	FLIA_ECOLI	P0ABX2	P0AEM6
FLIL_ECOLI	FLIM_ECOLI	P0ABX8	P06974
FLIT_ECOLI	YJEK_ECOLI	P0ABY2	P39280
FLIT_ECOLI	CHEA_ECOLI	P0ABY2	P07363
FLIT_ECOLI	GLPQ_ECOLI	P0ABY2	P09394
FLIT_ECOLI	METK_ECOLI	P0ABY2	P0A817
FLIT_ECOLI	FLHD_ECOLI	P0ABY2	P0A8S9
FLIT_ECOLI	FLIT_ECOLI	P0ABY2	P0ABY2
FLIT_ECOLI	FLGM_ECOLI	P0ABY2	P0AEM4
FLIT_ECOLI	RPE_ECOLI	P0ABY2	P0AG07
FLIT_ECOLI	FLID_ECOLI	P0ABY2	P24216
FLIT_ECOLI	FLIJ_ECOLI	P0ABY2	P52613
FLIT_ECOLI	FLGJ_ECOLI	P0ABY2	P75942
FLHC_ECOLI	FLHD_ECOLI	P0ABY7	P0A8S9
FLIG_ECOLI	RS19_ECOLI	P0ABZ1	P0A7U3
FLIG_ECOLI	GYRA_ECOLI	P0ABZ1	P0AES4
FLIG_ECOLI	SYP_ECOLI	P0ABZ1	P16659
FLIG_ECOLI	FLIM_ECOLI	P0ABZ1	P06974
FLIG_ECOLI	FLIM_ECOLI	P0ABZ1	P06974
FLIG_ECOLI	FLGH_ECOLI	P0ABZ1	P0A6S0
KDSC_ECOLI	SLYD_ECOLI	P0ABZ4	P0A9K9
KDSC_ECOLI	RL16_ECOLI	P0ABZ4	P0ADY7
KDSC_ECOLI	HLDD_ECOLI	P0ABZ4	P67910
KDSC_ECOLI	YCGF_ECOLI	P0ABZ4	P75990
SURA_ECOLI	RL7_ECOLI	P0ABZ6	P0A7K2
DHPS_ECOLI	BGLG_ECOLI	P0AC13	P11989
FOLX_ECOLI	FOLX_ECOLI	P0AC19	P0AC19
FOCA_ECOLI	RPOC_ECOLI	P0AC23	P0A8T7
YGFA_ECOLI	CH60_ECOLI	P0AC28	P0A6F5
YGFA_ECOLI	CH60_ECOLI	P0AC28	P0A6F5
YGFA_ECOLI	RS2_ECOLI	P0AC28	P0A7V0
YGFA_ECOLI	GALM_ECOLI	P0AC28	P0A9C3
YGFA_ECOLI	YGFA_ECOLI	P0AC28	P0AC28
YGFA_ECOLI	NIFU_ECOLI	P0AC28	P0ACD4
YGFA_ECOLI	RLMF_ECOLI	P0AC28	P75782
YGFA_ECOLI	YEIT_ECOLI	P0AC28	P76440
FTSX_ECOLI	RL11_ECOLI	P0AC30	P0A7J7
FTSX_ECOLI	RL7_ECOLI	P0AC30	P0A7K2
FTSX_ECOLI	RS20_ECOLI	P0AC30	P0A7U7
FTSX_ECOLI	CSPC_ECOLI	P0AC30	P0A9Y6
FTSX_ECOLI	FTSA_ECOLI	P0AC30	P0ABH0
FTSX_ECOLI	FTSQ_ECOLI	P0AC30	P06136
FUMA_ECOLI	DNAB_ECOLI	P0AC33	P0ACB0
ASPA_ECOLI	TIG_ECOLI	P0AC38	P0A850
ASPA_ECOLI	LPXD_ECOLI	P0AC38	P21645
ASPA_ECOLI	BLC_ECOLI	P0AC38	P0A901
ASPA_ECOLI	ASPA_ECOLI	P0AC38	P0AC38
DHSA_ECOLI	TIG_ECOLI	P0AC41	P0A850
DHSD_ECOLI	DHSB_ECOLI	P0AC44	P07014
DHSD_ECOLI	DHSD_ECOLI	P0AC44	P0AC44
FRDB_ECOLI	FRDC_ECOLI	P0AC47	P0A8Q0
FRDB_ECOLI	FRDA_ECOLI	P0AC47	P00363
FRDB_ECOLI	FRDD_ECOLI	P0AC47	P0A8Q3
G6PD_ECOLI	PFLB_ECOLI	P0AC53	P09373
G6PD_ECOLI	IF2_ECOLI	P0AC53	P0A705
GLNK_ECOLI	UVRC_ECOLI	P0AC55	P0A8G0
GLNK_ECOLI	GLNK_ECOLI	P0AC55	P0AC55
GLNK_ECOLI	NTRB_ECOLI	P0AC55	P0AFB5
GLRX2_ECOLI	DPO3B_ECOLI	P0AC59	P0A988
GLRX2_ECOLI	EFTU1_ECOLI	P0AC59	P0CE47
NRDH_ECOLI	ABDH_ECOLI	P0AC65	P77674
GLRX4_ECOLI	GLRX4_ECOLI	P0AC69	P0AC69
EBGC_ECOLI	BGA2_ECOLI	P0AC73	P06864
KDTA_ECOLI	RL7_ECOLI	P0AC75	P0A7K2
KDTA_ECOLI	RL19_ECOLI	P0AC75	P0A7K6
KDTA_ECOLI	RL20_ECOLI	P0AC75	P0A7L3
KDTA_ECOLI	RS10_ECOLI	P0AC75	P0A7R5
KDTA_ECOLI	RS5_ECOLI	P0AC75	P0A7W1
KDTA_ECOLI	TIG_ECOLI	P0AC75	P0A850
KDTA_ECOLI	RL21_ECOLI	P0AC75	P0AG48
KDTA_ECOLI	MURE_ECOLI	P0AC75	P22188
KDTA_ECOLI	RL5_ECOLI	P0AC75	P62399
KDTA_ECOLI	KDTA_ECOLI	P0AC75	P0AC75
WECA_ECOLI	RF2_ECOLI	P0AC78	P07012
WECA_ECOLI	RF2_ECOLI	P0AC78	P07012
LGUL_ECOLI	CH60_ECOLI	P0AC81	P0A6F5
LGUL_ECOLI	SLYD_ECOLI	P0AC81	P0A9K9
LGUL_ECOLI	DPO3X_ECOLI	P0AC81	P06710
LGUL_ECOLI	CH10_ECOLI	P0AC81	P0A6F9
LGUL_ECOLI	DNAK_ECOLI	P0AC81	P0A6Y8
LGUL_ECOLI	LGUL_ECOLI	P0AC81	P0AC81
LGUL_ECOLI	NIKA_ECOLI	P0AC81	P33590
GLO2_ECOLI	T1MK_ECOLI	P0AC84	P08957
GLO2_ECOLI	GLO2_ECOLI	P0AC84	P0AC84
PHSG_ECOLI	RL28_ECOLI	P0AC86	P0A7M2
PHSG_ECOLI	PHSG_ECOLI	P0AC86	P0AC86
PHSG_ECOLI	THIO2_ECOLI	P0AC86	P0AGG4
PHSG_ECOLI	ACON1_ECOLI	P0AC86	P25516
PHSG_ECOLI	GLNE_ECOLI	P0AC86	P30870
PHSG_ECOLI	INTA_ECOLI	P0AC86	P32053
GM4D_ECOLI	YLBA_ECOLI	P0AC88	P75713
SSPA_ECOLI	RL9_ECOLI	P0ACA3	P0A7R1
SSPA_ECOLI	RPOB_ECOLI	P0ACA3	P0A8V2
SSPA_ECOLI	DNAK_ECOLI	P0ACA3	P0A6Y8
SSPA_ECOLI	SYK2_ECOLI	P0ACA3	P0A8N5
SSPA_ECOLI	TYRP_ECOLI	P0ACA3	P0AAD4
SSPA_ECOLI	SSPA_ECOLI	P0ACA3	P0ACA3
SSPA_ECOLI	THIG_ECOLI	P0ACA3	P30139
SSPA_ECOLI	HRSA_ECOLI	P0ACA3	P54745
YLIJ_ECOLI	RIMO_ECOLI	P0ACA7	P0AEI4
YLIJ_ECOLI	HIS7_ECOLI	P0ACA7	P06987
YLIJ_ECOLI	MREB_ECOLI	P0ACA7	P0A9X4
YLIJ_ECOLI	NUOCD_ECOLI	P0ACA7	P33599
YLIJ_ECOLI	USPG_ECOLI	P0ACA7	P39177
DNAB_ECOLI	AK1H_ECOLI	P0ACB0	P00561
DNAB_ECOLI	RL15_ECOLI	P0ACB0	P02413
DNAB_ECOLI	RL15_ECOLI	P0ACB0	P02413
DNAB_ECOLI	DPO3X_ECOLI	P0ACB0	P06710
DNAB_ECOLI	RL1_ECOLI	P0ACB0	P0A7L0
DNAB_ECOLI	RS2_ECOLI	P0ACB0	P0A7V0
DNAB_ECOLI	PRIM_ECOLI	P0ACB0	P0ABS5
DNAB_ECOLI	FUMA_ECOLI	P0ACB0	P0AC33
DNAB_ECOLI	DNAB_ECOLI	P0ACB0	P0ACB0
DNAB_ECOLI	RL23_ECOLI	P0ACB0	P0ADZ0
DNAB_ECOLI	RL23_ECOLI	P0ACB0	P0ADZ0
DNAB_ECOLI	DNAC_ECOLI	P0ACB0	P0AEF0
DNAB_ECOLI	DNAC_ECOLI	P0ACB0	P0AEF0
DNAB_ECOLI	ODP1_ECOLI	P0ACB0	P0AFG8
DNAB_ECOLI	FTSY_ECOLI	P0ACB0	P10121
DNAB_ECOLI	FTSY_ECOLI	P0ACB0	P10121
DNAB_ECOLI	FIMI_ECOLI	P0ACB0	P39264
DNAB_ECOLI	FIMI_ECOLI	P0ACB0	P39264
DNAB_ECOLI	RL4_ECOLI	P0ACB0	P60723
DNAB_ECOLI	RL4_ECOLI	P0ACB0	P60723
DNAB_ECOLI	RHMR_ECOLI	P0ACB0	P77732
HEM2_ECOLI	HEM2_ECOLI	P0ACB2	P0ACB2
HEM2_ECOLI	DEGQ_ECOLI	P0ACB2	P39099
HEMY_ECOLI	RBSA_ECOLI	P0ACB7	P04983
HEMY_ECOLI	PHNK_ECOLI	P0ACB7	P16678
HEMY_ECOLI	PHNI_ECOLI	P0ACB7	P16687
ERPA_ECOLI	YGFZ_ECOLI	P0ACC3	P0ADE8
GLMU_ECOLI	RS2_ECOLI	P0ACC7	P0A7V0
GLMU_ECOLI	ACP_ECOLI	P0ACC7	P0A6A8
GLMU_ECOLI	CSPE_ECOLI	P0ACC7	P0A972
GLMU_ECOLI	GLMU_ECOLI	P0ACC7	P0ACC7
WCAB_ECOLI	SYT_ECOLI	P0ACC9	P0A8M3
NIFU_ECOLI	ISCS_ECOLI	P0ACD4	P0A6B7
NIFU_ECOLI	ISCS_ECOLI	P0ACD4	P0A6B7
NIFU_ECOLI	CFA_ECOLI	P0ACD4	P0A9H7
NIFU_ECOLI	SUCD_ECOLI	P0ACD4	P0AGE9
NIFU_ECOLI	DAMX_ECOLI	P0ACD4	P11557
NIFU_ECOLI	PHEP_ECOLI	P0ACD4	P24207
NIFU_ECOLI	PROA_ECOLI	P0ACD4	P07004
NIFU_ECOLI	DNAK_ECOLI	P0ACD4	P0A6Y8
NIFU_ECOLI	YGFA_ECOLI	P0ACD4	P0AC28
NIFU_ECOLI	NIFU_ECOLI	P0ACD4	P0ACD4
NIFU_ECOLI	EDD_ECOLI	P0ACD4	P0ADF6
NIFU_ECOLI	EDD_ECOLI	P0ACD4	P0ADF6
MBHL_ECOLI	HYAE_ECOLI	P0ACD8	P19931
MBHL_ECOLI	LOLB_ECOLI	P0ACD8	P61320
MBHL_ECOLI	MBHS_ECOLI	P0ACD8	P69739
MBHL_ECOLI	YGFK_ECOLI	P0ACD8	Q46811
MBHM_ECOLI	RL7_ECOLI	P0ACE0	P0A7K2
MBHM_ECOLI	RL28_ECOLI	P0ACE0	P0A7M2
MBHM_ECOLI	RS14_ECOLI	P0ACE0	P0AG59
MBHM_ECOLI	RS14_ECOLI	P0ACE0	P0AG59
MBHM_ECOLI	RL22_ECOLI	P0ACE0	P61175
MBHM_ECOLI	PEPQ_ECOLI	P0ACE0	P21165
MBHM_ECOLI	HYPD_ECOLI	P0ACE0	P24192
MBHM_ECOLI	HYPF_ECOLI	P0ACE0	P30131
MBHM_ECOLI	HYBD_ECOLI	P0ACE0	P37182
MBHM_ECOLI	MLAF_ECOLI	P0ACE0	P63386
HHA_ECOLI	HHA_ECOLI	P0ACE3	P0ACE3
HINT_ECOLI	HINT_ECOLI	P0ACE7	P0ACE7
HINT_ECOLI	RLMN_ECOLI	P0ACE7	P36979
HINT_ECOLI	RLMN_ECOLI	P0ACE7	P36979
HINT_ECOLI	YJHH_ECOLI	P0ACE7	P39359
HINT_ECOLI	YDEP_ECOLI	P0ACE7	P77561
DBHA_ECOLI	DPO1_ECOLI	P0ACF0	P00582
DBHA_ECOLI	ILVG_ECOLI	P0ACF0	P00892
DBHA_ECOLI	PNP_ECOLI	P0ACF0	P05055
DBHA_ECOLI	TOP1_ECOLI	P0ACF0	P06612
DBHA_ECOLI	RF2_ECOLI	P0ACF0	P07012
DBHA_ECOLI	FABA_ECOLI	P0ACF0	P0A6Q3
DBHA_ECOLI	FIS_ECOLI	P0ACF0	P0A6R3
DBHA_ECOLI	HFQ_ECOLI	P0ACF0	P0A6X3
DBHA_ECOLI	HFQ_ECOLI	P0ACF0	P0A6X3
DBHA_ECOLI	KDSA_ECOLI	P0ACF0	P0A715
DBHA_ECOLI	RPPH_ECOLI	P0ACF0	P0A776
DBHA_ECOLI	PYRH_ECOLI	P0ACF0	P0A7E9
DBHA_ECOLI	QUEA_ECOLI	P0ACF0	P0A7F9
DBHA_ECOLI	RNH_ECOLI	P0ACF0	P0A7Y4
DBHA_ECOLI	RNPA_ECOLI	P0ACF0	P0A7Y8
DBHA_ECOLI	RPOA_ECOLI	P0ACF0	P0A7Z4
DBHA_ECOLI	UVRB_ECOLI	P0ACF0	P0A8F8
DBHA_ECOLI	UVRC_ECOLI	P0ACF0	P0A8G0
DBHA_ECOLI	YCJF_ECOLI	P0ACF0	P0A8R7
DBHA_ECOLI	RPOC_ECOLI	P0ACF0	P0A8T7
DBHA_ECOLI	YFBU_ECOLI	P0ACF0	P0A8W8
DBHA_ECOLI	CSPE_ECOLI	P0ACF0	P0A972
DBHA_ECOLI	SLYD_ECOLI	P0ACF0	P0A9K9
DBHA_ECOLI	DEAD_ECOLI	P0ACF0	P0A9P6
DBHA_ECOLI	CSPA_ECOLI	P0ACF0	P0A9X9
DBHA_ECOLI	CSPA_ECOLI	P0ACF0	P0A9X9
DBHA_ECOLI	CSPC_ECOLI	P0ACF0	P0A9Y6
DBHA_ECOLI	CSPC_ECOLI	P0ACF0	P0A9Y6
DBHA_ECOLI	RL13_ECOLI	P0ACF0	P0AA10
DBHA_ECOLI	RLUC_ECOLI	P0ACF0	P0AA39
DBHA_ECOLI	CYOC_ECOLI	P0ACF0	P0ABJ3
DBHA_ECOLI	HEM2_ECOLI	P0ACF0	P0ACB2
DBHA_ECOLI	DBHA_ECOLI	P0ACF0	P0ACF0
DBHA_ECOLI	DBHB_ECOLI	P0ACF0	P0ACF4
DBHA_ECOLI	DBHB_ECOLI	P0ACF0	P0ACF4
DBHA_ECOLI	HNS_ECOLI	P0ACF0	P0ACF8
DBHA_ECOLI	ROB_ECOLI	P0ACF0	P0ACI0
DBHA_ECOLI	KPYK1_ECOLI	P0ACF0	P0AD61
DBHA_ECOLI	FKBX_ECOLI	P0ACF0	P0AEM0
DBHA_ECOLI	FKBX_ECOLI	P0ACF0	P0AEM0
DBHA_ECOLI	GLNP_ECOLI	P0ACF0	P0AEQ6
DBHA_ECOLI	OXC_ECOLI	P0ACF0	P0AFI0
DBHA_ECOLI	SPOT_ECOLI	P0ACF0	P0AG24
DBHA_ECOLI	SSB_ECOLI	P0ACF0	P0AGE0
DBHA_ECOLI	YFIF_ECOLI	P0ACF0	P0AGJ5
DBHA_ECOLI	ISCR_ECOLI	P0ACF0	P0AGK8
DBHA_ECOLI	TOP3_ECOLI	P0ACF0	P14294
DBHA_ECOLI	TOP3_ECOLI	P0ACF0	P14294
DBHA_ECOLI	SRLR_ECOLI	P0ACF0	P15082
DBHA_ECOLI	MALQ_ECOLI	P0ACF0	P15977
DBHA_ECOLI	RNR_ECOLI	P0ACF0	P21499
DBHA_ECOLI	MAK_ECOLI	P0ACF0	P23917
DBHA_ECOLI	MNME_ECOLI	P0ACF0	P25522
DBHA_ECOLI	RIBD_ECOLI	P0ACF0	P25539
DBHA_ECOLI	RLMN_ECOLI	P0ACF0	P36979
DBHA_ECOLI	RLMN_ECOLI	P0ACF0	P36979
DBHA_ECOLI	YHJD_ECOLI	P0ACF0	P37642
DBHA_ECOLI	RLUB_ECOLI	P0ACF0	P37765
DBHA_ECOLI	RLUB_ECOLI	P0ACF0	P37765
DBHA_ECOLI	YJJU_ECOLI	P0ACF0	P39407
DBHA_ECOLI	YPFJ_ECOLI	P0ACF0	P64429
DBHA_ECOLI	RCSA_ECOLI	P0ACF0	P69405
DBHA_ECOLI	CSRA_ECOLI	P0ACF0	P69913
DBHA_ECOLI	KDGR_ECOLI	P0ACF0	P76268
DBHA_ECOLI	ASTC_ECOLI	P0ACF0	P77581
DBHA_ECOLI	YGFT_ECOLI	P0ACF0	Q46820
DBHB_ECOLI	PHSM_ECOLI	P0ACF4	P00490
DBHB_ECOLI	DPO1_ECOLI	P0ACF4	P00582
DBHB_ECOLI	T1MK_ECOLI	P0ACF4	P08957
DBHB_ECOLI	IHFB_ECOLI	P0ACF4	P0A6Y1
DBHB_ECOLI	IHFB_ECOLI	P0ACF4	P0A6Y1
