Entry Name K12	Entry Name BL21(DE3)	UniProtKB	A5A612	ymgJ	-	GO:0004416	hydroxyacylglutathione hydrolase activity	Function	IDA	PMID:17196158	:	83333	20070124	EcoCyc	-
ACKA_ECOLI	C6ELF7	UniProtKB	P0A6A3	ackA	-	GO:0016020	membrane	Component	IDA	PMID:16858726	:	83333	20090506	UniProtKB	-
ACKA_ECOLI	C6ELF7	UniProtKB	P0A6A3	ackA	-	GO:0016301	kinase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0418	83333	20110625	UniProtKB	-
ACKA_ECOLI	C6ELF7	UniProtKB	P0A6A3	ackA	-	GO:0016310	phosphorylation	Process	IEA	GO_REF:0000004	SP_KW:KW-0418	83333	20110625	UniProtKB	-
ACKA_ECOLI	C6ELF7	UniProtKB	P0A6A3	ackA	-	GO:0016740	transferase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0808	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
ACP_ECOLI	C6EHC0	UniProtKB	P0A6A8	acpP	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
ACP_ECOLI	C6EHC0	UniProtKB	P0A6A8	acpP	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
ACP_ECOLI	C6EHC0	UniProtKB	P0A6A8	acpP	-	GO:0005737	cytoplasm	Component	IDA	PMID:16858726	:	83333	20090506	UniProtKB	-
ACP_ECOLI	C6EHC0	UniProtKB	P0A6A8	acpP	-	GO:0006633	fatty acid biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0275	83333	20110625	UniProtKB	-
ACP_ECOLI	C6EHC0	UniProtKB	P0A6A8	acpP	-	GO:0008610	lipid biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0444	83333	20110625	UniProtKB	-
															
															
															
															
															
ISCS_ECOLI	C6EKH7	UniProtKB	P0A6B7	iscS	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
ISCS_ECOLI	C6EKH7	UniProtKB	P0A6B7	iscS	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
ISCS_ECOLI	C6EKH7	UniProtKB	P0A6B7	iscS	-	GO:0008033	tRNA processing	Process	IEA	GO_REF:0000004	SP_KW:KW-0819	83333	20110625	UniProtKB	-
ISCS_ECOLI	C6EKH7	UniProtKB	P0A6B7	iscS	-	GO:0016740	transferase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0808	83333	20110625	UniProtKB	-
ISCS_ECOLI	C6EKH7	UniProtKB	P0A6B7	iscS	-	GO:0031071	cysteine desulfurase activity	Function	IEA	GO_REF:0000003	EC:2.8.1.7	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0000166	nucleotide binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0547	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0003991	acetylglutamate kinase activity	Function	IEA	GO_REF:0000003	EC:2.7.2.8	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0005524	ATP binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0067	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0006526	arginine biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0055	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0008652	cellular amino acid biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0028	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0016301	kinase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0418	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0016310	phosphorylation	Process	IEA	GO_REF:0000004	SP_KW:KW-0418	83333	20110625	UniProtKB	-
ARGB_ECOLI	C6EE50	UniProtKB	P0A6C8	argB	-	GO:0016740	transferase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0808	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
ASSY_ECOLI	C6EH54	UniProtKB	P0A6E4	argG	-	GO:0000166	nucleotide binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0547	83333	20110625	UniProtKB	-
ASSY_ECOLI	C6EH54	UniProtKB	P0A6E4	argG	-	GO:0004055	argininosuccinate synthase activity	Function	IEA	GO_REF:0000003	EC:6.3.4.5	83333	20110625	UniProtKB	-
ASSY_ECOLI	C6EH54	UniProtKB	P0A6E4	argG	-	GO:0005524	ATP binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0067	83333	20110625	UniProtKB	-
ASSY_ECOLI	C6EH54	UniProtKB	P0A6E4	argG	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
ASSY_ECOLI	C6EH54	UniProtKB	P0A6E4	argG	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
ASSY_ECOLI	C6EH54	UniProtKB	P0A6E4	argG	-	GO:0006526	arginine biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0055	83333	20110625	UniProtKB	-
ASSY_ECOLI	C6EH54	UniProtKB	P0A6E4	argG	-	GO:0008652	cellular amino acid biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0028	83333	20110625	UniProtKB	-
ASSY_ECOLI	C6EH54	UniProtKB	P0A6E4	argG	-	GO:0016874	ligase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0436	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0997	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-1003	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000023	SP_SL:SL-0037	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0006754	ATP biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0066	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0006810	transport	Process	IEA	GO_REF:0000004	SP_KW:KW-0813	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0006811	ion transport	Process	IEA	GO_REF:0000004	SP_KW:KW-0406	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0015992	proton transport	Process	IEA	GO_REF:0000004	SP_KW:KW-0375	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0016020	membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0472	83333	20110625	UniProtKB	-
ATPE_ECOLI	C6EG72	UniProtKB	P0A6E6	atpC	-	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	Component	IEA	GO_REF:0000004	SP_KW:KW-0139	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
CH60_ECOLI	C6ECY2	UniProtKB	P0A6F5	groL	-	GO:0000166	nucleotide binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0547	83333	20110625	UniProtKB	-
CH60_ECOLI	C6ECY2	UniProtKB	P0A6F5	groL	-	GO:0005524	ATP binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0067	83333	20110625	UniProtKB	-
CH60_ECOLI	C6ECY2	UniProtKB	P0A6F5	groL	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
CH60_ECOLI	C6ECY2	UniProtKB	P0A6F5	groL	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
CH60_ECOLI	C6ECY2	UniProtKB	P0A6F5	groL	-	GO:0005829	cytosol	Component	IDA	PMID:16858726	:	83333	20080804	UniProtKB	-
CH60_ECOLI	C6ECY2	UniProtKB	P0A6F5	groL	-	GO:0007049	cell cycle	Process	IEA	GO_REF:0000004	SP_KW:KW-0131	83333	20110625	UniProtKB	-
CH60_ECOLI	C6ECY2	UniProtKB	P0A6F5	groL	-	GO:0016020	membrane	Component	IDA	PMID:16858726	:	83333	20090506	UniProtKB	-
CH60_ECOLI	C6ECY2	UniProtKB	P0A6F5	groL	-	GO:0051301	cell division	Process	IEA	GO_REF:0000004	SP_KW:KW-0132	83333	20110625	UniProtKB	-
CH10_ECOLI	C6ECY3	UniProtKB	P0A6F9	groS	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
CH10_ECOLI	C6ECY3	UniProtKB	P0A6F9	groS	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
CH10_ECOLI	C6ECY3	UniProtKB	P0A6F9	groS	-	GO:0005829	cytosol	Component	IDA	PMID:16858726	:	83333	20080804	UniProtKB	-
CH10_ECOLI	C6ECY3	UniProtKB	P0A6F9	groS	-	GO:0007049	cell cycle	Process	IEA	GO_REF:0000004	SP_KW:KW-0131	83333	20110625	UniProtKB	-
CH10_ECOLI	C6ECY3	UniProtKB	P0A6F9	groS	-	GO:0051301	cell division	Process	IEA	GO_REF:0000004	SP_KW:KW-0132	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
HSLU_ECOLI	C6EE78	UniProtKB	P0A6H5	hslU	-	GO:0000166	nucleotide binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0547	83333	20110625	UniProtKB	-
HSLU_ECOLI	C6EE78	UniProtKB	P0A6H5	hslU	-	GO:0005524	ATP binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0067	83333	20110625	UniProtKB	-
HSLU_ECOLI	C6EE78	UniProtKB	P0A6H5	hslU	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
HSLU_ECOLI	C6EE78	UniProtKB	P0A6H5	hslU	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
HSLU_ECOLI	C6EE78	UniProtKB	P0A6H5	hslU	-	GO:0006950	response to stress	Process	IEA	GO_REF:0000004	SP_KW:KW-0346	83333	20110625	UniProtKB	-
HSLU_ECOLI	C6EE78	UniProtKB	P0A6H5	hslU	-	GO:0016020	membrane	Component	IDA	PMID:16858726	:	83333	20090506	UniProtKB	-
CLS_ECOLI	C6EFY7	UniProtKB	P0A6H8	cls	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0997	83333	20110625	UniProtKB	-
CLS_ECOLI	C6EFY7	UniProtKB	P0A6H8	cls	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-1003	83333	20110625	UniProtKB	-
CLS_ECOLI	C6EFY7	UniProtKB	P0A6H8	cls	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000023	SP_SL:SL-0037	83333	20110625	UniProtKB	-
CLS_ECOLI	C6EFY7	UniProtKB	P0A6H8	cls	-	GO:0008654	phospholipid biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0594	83333	20110625	UniProtKB	-
CLS_ECOLI	C6EFY7	UniProtKB	P0A6H8	cls	-	GO:0016020	membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0472	83333	20110625	UniProtKB	-
CLS_ECOLI	C6EFY7	UniProtKB	P0A6H8	cls	-	GO:0016021	integral to membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0812	83333	20110625	UniProtKB	-
CLS_ECOLI	C6EFY7	UniProtKB	P0A6H8	cls	-	GO:0016740	transferase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0808	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
CYSZ_ECOLI	C6EL65	UniProtKB	P0A6J3	cysZ	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0997	83333	20110625	UniProtKB	-
CYSZ_ECOLI	C6EL65	UniProtKB	P0A6J3	cysZ	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-1003	83333	20110625	UniProtKB	-
CYSZ_ECOLI	C6EL65	UniProtKB	P0A6J3	cysZ	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000023	SP_SL:SL-0037	83333	20110625	UniProtKB	-
CYSZ_ECOLI	C6EL65	UniProtKB	P0A6J3	cysZ	-	GO:0006810	transport	Process	IEA	GO_REF:0000004	SP_KW:KW-0813	83333	20110625	UniProtKB	-
CYSZ_ECOLI	C6EL65	UniProtKB	P0A6J3	cysZ	-	GO:0008652	cellular amino acid biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0028	83333	20110625	UniProtKB	-
CYSZ_ECOLI	C6EL65	UniProtKB	P0A6J3	cysZ	-	GO:0016020	membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0472	83333	20110625	UniProtKB	-
CYSZ_ECOLI	C6EL65	UniProtKB	P0A6J3	cysZ	-	GO:0016021	integral to membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0812	83333	20110625	UniProtKB	-
CYSZ_ECOLI	C6EL65	UniProtKB	P0A6J3	cysZ	-	GO:0019344	cysteine biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0198	83333	20110625	UniProtKB	-
DADA_ECOLI	C6EGS8	UniProtKB	P0A6J5	dadA	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0997	83333	20110625	UniProtKB	-
DADA_ECOLI	C6EGS8	UniProtKB	P0A6J5	dadA	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-1003	83333	20110625	UniProtKB	-
DADA_ECOLI	C6EGS8	UniProtKB	P0A6J5	dadA	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000023	SP_SL:SL-0037	83333	20110625	UniProtKB	-
DADA_ECOLI	C6EGS8	UniProtKB	P0A6J5	dadA	-	GO:0008718	D-amino-acid dehydrogenase activity	Function	IEA	GO_REF:0000003	EC:1.4.99.1	83333	20110625	UniProtKB	-
DADA_ECOLI	C6EGS8	UniProtKB	P0A6J5	dadA	-	GO:0016020	membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0472	83333	20110625	UniProtKB	-
DADA_ECOLI	C6EGS8	UniProtKB	P0A6J5	dadA	-	GO:0016491	oxidoreductase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0560	83333	20110625	UniProtKB	-
DADA_ECOLI	C6EGS8	UniProtKB	P0A6J5	dadA	-	GO:0055114	oxidation-reduction process	Process	IEA	GO_REF:0000004	SP_KW:KW-0560	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
DEF_ECOLI	C6EGI0	UniProtKB	P0A6K3	def	-	GO:0006412	translation	Process	IEA	GO_REF:0000004	SP_KW:KW-0648	83333	20110625	UniProtKB	-
DEF_ECOLI	C6EGI0	UniProtKB	P0A6K3	def	-	GO:0016787	hydrolase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0378	83333	20110625	UniProtKB	-
DEF_ECOLI	C6EGI0	UniProtKB	P0A6K3	def	-	GO:0042586	peptide deformylase activity	Function	IEA	GO_REF:0000003	EC:3.5.1.88	83333	20110625	UniProtKB	-
DEF_ECOLI	C6EGI0	UniProtKB	P0A6K3	def	-	GO:0046872	metal ion binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0479	83333	20110625	UniProtKB	-
DEOB_ECOLI	C6EBI8	UniProtKB	P0A6K6	deoB	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
DEOB_ECOLI	C6EBI8	UniProtKB	P0A6K6	deoB	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
DEOB_ECOLI	C6EBI8	UniProtKB	P0A6K6	deoB	-	GO:0008973	phosphopentomutase activity	Function	IEA	GO_REF:0000003	EC:5.4.2.7	83333	20110625	UniProtKB	-
DEOB_ECOLI	C6EBI8	UniProtKB	P0A6K6	deoB	-	GO:0016853	isomerase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0413	83333	20110625	UniProtKB	-
DEOB_ECOLI	C6EBI8	UniProtKB	P0A6K6	deoB	-	GO:0046872	metal ion binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0479	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
EFG_ECOLI	C6EGC4	UniProtKB	P0A6M8	fusA	-	GO:0000166	nucleotide binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0547	83333	20110625	UniProtKB	-
EFG_ECOLI	C6EGC4	UniProtKB	P0A6M8	fusA	-	GO:0003746	translation elongation factor activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0251	83333	20110625	UniProtKB	-
EFG_ECOLI	C6EGC4	UniProtKB	P0A6M8	fusA	-	GO:0005525	GTP binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0342	83333	20110625	UniProtKB	-
EFG_ECOLI	C6EGC4	UniProtKB	P0A6M8	fusA	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
EFG_ECOLI	C6EGC4	UniProtKB	P0A6M8	fusA	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
EFG_ECOLI	C6EGC4	UniProtKB	P0A6M8	fusA	-	GO:0005737	cytoplasm	Component	IDA	PMID:16858726	:	83333	20090506	UniProtKB	-
EFG_ECOLI	C6EGC4	UniProtKB	P0A6M8	fusA	-	GO:0006412	translation	Process	IEA	GO_REF:0000004	SP_KW:KW-0648	83333	20110625	UniProtKB	-
EFG_ECOLI	C6EGC4	UniProtKB	P0A6M8	fusA	-	GO:0006414	translational elongation	Process	IEA	GO_REF:0000004	SP_KW:KW-0251	83333	20110625	UniProtKB	-
															
															
															
															
															
EFTS_ECOLI	C6EAB5	UniProtKB	P0A6P1	tsf	-	GO:0003746	translation elongation factor activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0251	83333	20110625	UniProtKB	-
EFTS_ECOLI	C6EAB5	UniProtKB	P0A6P1	tsf	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
EFTS_ECOLI	C6EAB5	UniProtKB	P0A6P1	tsf	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000023	SP_SL:SL-0086	83333	20110625	UniProtKB	-
EFTS_ECOLI	C6EAB5	UniProtKB	P0A6P1	tsf	-	GO:0005737	cytoplasm	Component	IDA	PMID:16858726	:	83333	20090506	UniProtKB	-
EFTS_ECOLI	C6EAB5	UniProtKB	P0A6P1	tsf	-	GO:0006412	translation	Process	IEA	GO_REF:0000004	SP_KW:KW-0648	83333	20110625	UniProtKB	-
EFTS_ECOLI	C6EAB5	UniProtKB	P0A6P1	tsf	-	GO:0006414	translational elongation	Process	IEA	GO_REF:0000004	SP_KW:KW-0251	83333	20110625	UniProtKB	-
EFTS_ECOLI	C6EAB5	UniProtKB	P0A6P1	tsf	-	GO:0016020	membrane	Component	IDA	PMID:16858726	:	83333	20090506	UniProtKB	-
															
															
															
ENGB_ECOLI	C6EF37	UniProtKB	P0A6P7	engB	-	GO:0000166	nucleotide binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0547	83333	20110625	UniProtKB	-
ENGB_ECOLI	C6EF37	UniProtKB	P0A6P7	engB	-	GO:0000917	barrier septum formation	Process	IEA	GO_REF:0000004	SP_KW:KW-0717	83333	20110625	UniProtKB	-
ENGB_ECOLI	C6EF37	UniProtKB	P0A6P7	engB	-	GO:0005525	GTP binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0342	83333	20110625	UniProtKB	-
ENGB_ECOLI	C6EF37	UniProtKB	P0A6P7	engB	-	GO:0007049	cell cycle	Process	IEA	GO_REF:0000004	SP_KW:KW-0131	83333	20110625	UniProtKB	-
ENGB_ECOLI	C6EF37	UniProtKB	P0A6P7	engB	-	GO:0051301	cell division	Process	IEA	GO_REF:0000004	SP_KW:KW-0132	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0004634	phosphopyruvate hydratase activity	Function	IEA	GO_REF:0000003	EC:4.2.1.11	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0005576	extracellular region	Component	IEA	GO_REF:0000004	SP_KW:KW-0964	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0005576	extracellular region	Component	IEA	GO_REF:0000023	SP_SL:SL-0243	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0005737	cytoplasm	Component	IEA	GO_REF:0000004	SP_KW:KW-0963	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0005829	cytosol	Component	IDA	PMID:16858726	:	83333	20080804	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0005856	cytoskeleton	Component	IEA	GO_REF:0000004	SP_KW:KW-0206	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0005856	cytoskeleton	Component	IEA	GO_REF:0000023	SP_SL:SL-0090	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0006096	glycolysis	Process	IEA	GO_REF:0000004	SP_KW:KW-0324	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0009986	cell surface	Component	IEA	GO_REF:0000023	SP_SL:SL-0310	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0016020	membrane	Component	IDA	PMID:16858726	:	83333	20090506	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0016829	lyase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0456	83333	20110625	UniProtKB	-
ENO_ECOLI	C6EJ93	UniProtKB	P0A6P9	eno	-	GO:0046872	metal ion binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0479	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
FIS_ECOLI	C6EGJ9	UniProtKB	P0A6R3	fis	-	GO:0003677	DNA binding	Function	IEA	GO_REF:0000004	SP_KW:KW-0238	83333	20110625	UniProtKB	-
FIS_ECOLI	C6EGJ9	UniProtKB	P0A6R3	fis	-	GO:0006351	transcription, DNA-dependent	Process	IEA	GO_REF:0000004	SP_KW:KW-0804	83333	20110625	UniProtKB	-
FIS_ECOLI	C6EGJ9	UniProtKB	P0A6R3	fis	-	GO:0006355	regulation of transcription, DNA-dependent	Process	IEA	GO_REF:0000004	SP_KW:KW-0805	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
FTSB_ECOLI	C6EJB9	UniProtKB	P0A6S5	ftsB	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0997	83333	20110625	UniProtKB	-
FTSB_ECOLI	C6EJB9	UniProtKB	P0A6S5	ftsB	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-1003	83333	20110625	UniProtKB	-
FTSB_ECOLI	C6EJB9	UniProtKB	P0A6S5	ftsB	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000023	SP_SL:SL-0037	83333	20110625	UniProtKB	-
FTSB_ECOLI	C6EJB9	UniProtKB	P0A6S5	ftsB	-	GO:0007049	cell cycle	Process	IEA	GO_REF:0000004	SP_KW:KW-0131	83333	20110625	UniProtKB	-
FTSB_ECOLI	C6EJB9	UniProtKB	P0A6S5	ftsB	-	GO:0016020	membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0472	83333	20110625	UniProtKB	-
FTSB_ECOLI	C6EJB9	UniProtKB	P0A6S5	ftsB	-	GO:0016021	integral to membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0812	83333	20110625	UniProtKB	-
FTSB_ECOLI	C6EJB9	UniProtKB	P0A6S5	ftsB	-	GO:0051301	cell division	Process	IEA	GO_REF:0000004	SP_KW:KW-0132	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
GLGA_ECOLI	C6EFE5	UniProtKB	P0A6U8	glgA	-	GO:0005978	glycogen biosynthetic process	Process	IEA	GO_REF:0000004	SP_KW:KW-0320	83333	20110625	UniProtKB	-
GLGA_ECOLI	C6EFE5	UniProtKB	P0A6U8	glgA	-	GO:0009011	starch synthase activity	Function	IEA	GO_REF:0000003	EC:2.4.1.21	83333	20110625	UniProtKB	-
GLGA_ECOLI	C6EFE5	UniProtKB	P0A6U8	glgA	-	GO:0016740	transferase activity	Function	IEA	GO_REF:0000004	SP_KW:KW-0808	83333	20110625	UniProtKB	-
GLGA_ECOLI	C6EFE5	UniProtKB	P0A6U8	glgA	-	GO:0016757	transferase activity, transferring glycosyl groups	Function	IEA	GO_REF:0000004	SP_KW:KW-0328	83333	20110625	UniProtKB	-
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
															
MRAY_ECOLI	C6EAW8	UniProtKB	P0A6W3	mraY	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-0997	83333	20110625	UniProtKB	-
MRAY_ECOLI	C6EAW8	UniProtKB	P0A6W3	mraY	-	GO:0005886	plasma membrane	Component	IEA	GO_REF:0000004	SP_KW:KW-1003	83333	20110625	UniProtKB	-
